timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
116000,inf,0,1,1,1,0,0,1,1,0,1
1116000,inf,0,1,1,1,0,0,1,0,0,1
2128000,inf,0,1,1,1,0,0,1,0,0,1
3128000,inf,0,1,1,1,0,0,1,0,0,1
4132000,inf,0,1,1,1,0,0,1,0,0,1
5132000,inf,0,1,1,1,0,0,1,0,0,1
6136000,inf,0,1,1,1,0,0,1,0,0,1
7144000,inf,0,1,1,1,0,0,1,0,0,1
8144000,inf,0,1,1,1,0,0,1,0,0,1
9144000,inf,0,1,1,1,0,0,1,0,0,1
10144000,inf,0,1,1,1,0,0,1,0,0,1
11076000,inf,0,1,1,1,1,1,1,0,0,1
12084000,inf,0,1,1,1,1,1,1,0,0,1
13084000,inf,0,1,1,1,1,1,1,0,0,1
14088000,inf,0,1,1,1,1,1,1,0,0,1
15092000,inf,0,1,1,1,1,1,1,0,0,1
16092000,inf,0,1,1,1,1,1,1,0,0,1
17096000,inf,0,1,1,1,1,1,1,0,0,1
18096000,inf,0,1,1,1,1,1,1,0,0,1
19108000,inf,0,1,1,1,1,1,1,0,0,1
20112000,inf,0,1,1,1,1,1,1,0,0,1
21112000,inf,0,1,1,1,1,1,1,0,0,1
22112000,inf,0,1,1,1,1,1,1,0,0,1
22912000,inf,0,1,1,1,0,0,1,0,0,1
23912000,inf,0,1,1,1,0,0,1,0,0,1
24912000,inf,0,1,1,1,0,0,1,0,0,1
25912000,inf,0,1,1,1,0,0,1,0,0,1
26912000,inf,0,1,1,1,0,0,1,0,0,1
27912000,inf,0,1,1,1,0,0,1,0,0,1
28912000,inf,0,1,1,1,0,0,1,0,0,1
29564000,inf,0,1,1,1,1,0,1,0,0,1
30376000,inf,0,1,0,0,1,0,1,0,0,1
30384000,inf,0,0,0,0,1,0,1,0,0,1
31384000,inf,0,0,0,0,1,0,0,0,0,1
32384000,inf,0,0,0,0,1,0,0,0,0,1
33384000,inf,0,0,0,0,1,0,0,0,0,1
34388000,inf,0,0,0,0,1,0,0,0,0,1
35388000,inf,0,0,0,0,0,0,0,0,0,1
36388000,inf,0,0,0,0,0,0,0,0,0,1
37392000,inf,0,0,0,0,0,0,0,0,0,1
38396000,inf,0,0,0,0,0,0,0,0,0,1
39400000,inf,0,0,0,0,0,0,0,0,0,1
40408000,inf,0,0,0,0,0,0,0,0,0,1
41408000,inf,0,0,0,0,0,0,0,0,0,1
42412000,inf,0,0,0,0,0,0,0,0,0,1
43424000,inf,0,0,0,0,0,0,0,0,0,1
44424000,inf,0,0,0,0,0,0,0,0,0,1
45424000,inf,0,0,0,0,0,0,0,0,0,1
46428000,inf,0,0,0,0,0,0,0,0,0,1
47432000,inf,0,0,0,0,0,0,0,0,0,1
48436000,inf,0,0,0,0,0,0,0,0,0,1
49439000,inf,0,0,0,0,0,0,0,0,0,1
50439000,inf,0,0,0,0,0,0,0,0,0,1
51444000,inf,0,0,0,0,0,0,0,0,0,1
52448000,inf,0,0,0,0,0,0,0,0,0,1
53452000,inf,0,0,0,0,0,0,0,0,0,1
54452000,inf,0,0,0,0,0,0,0,0,0,1
55153000,inf,0,0,0,0,1,1,0,1,0,1
55717000,inf,0,0,0,0,0,0,0,1,0,1
56033000,inf,0,0,0,0,1,1,0,1,0,1
56124000,inf,0,0,0,0,0,0,0,1,0,1
56292000,inf,0,0,0,0,1,1,0,1,0,1
56616000,inf,0,0,0,0,0,0,0,0,0,1
57273000,inf,0,0,0,0,1,1,0,0,0,1
58284000,inf,0,0,0,0,1,1,0,0,0,1
59067000,inf,0,1,0,0,1,1,1,0,0,1
59436000,inf,0,1,1,0,1,1,1,0,0,1
