timestamp,main_state_changes,main_state
24000,0,0
528000,0,0
1036000,0,0
1540000,0,0
2044000,0,0
2548000,0,0
2928000,0,0
3431000,0,0
3936000,0,0
4440000,0,0
4948000,0,0
5448000,0,0
5948000,0,0
6456000,0,0
6960000,0,0
7464000,0,0
7964000,0,0
8468000,0,0
8976000,0,0
9484000,0,0
9996000,0,0
10496000,0,0
11004000,0,0
11052000,1,4
11552000,1,4
12056000,1,4
12556000,1,4
13064000,1,4
13572000,1,4
14072000,1,4
14580000,1,4
15080000,1,4
15588000,1,4
16088000,1,4
16596000,1,4
17108000,1,4
17616000,1,4
18116000,1,4
18624000,1,4
19132000,1,4
19640000,1,4
20140000,1,4
20640000,1,4
21140000,1,4
21640000,1,4
22147000,1,4
22160000,1,4
22664000,1,4
22692000,1,4
22892000,1,4
22988000,2,7
23084000,2,7
23590000,2,7
24098000,2,7
24605000,2,7
25109000,2,7
25610000,2,7
26110000,2,7
26613000,2,7
27114000,2,7
27618000,2,7
28134000,2,7
28646000,2,7
28673000,2,7
29173000,2,7
29678000,2,7
29690000,2,7
29706000,2,7
30210000,2,7
30714000,2,7
31226000,2,7
31737000,2,7
32242000,2,7
32750000,2,7
33262000,2,7
33762000,2,7
34270000,2,7
34718000,2,7
34729000,2,7
35238000,2,7
35742000,2,7
36246000,2,7
36754000,2,7
37266000,2,7
37734000,2,7
37774000,2,7
38290000,2,7
38793000,2,7
39306000,2,7
39813000,2,7
40315000,2,7
40815000,2,7
41324000,2,7
41827000,2,7
42327000,2,7
42836000,2,7
43340000,2,7
43852000,2,7
44352000,2,7
44855000,2,7
45356000,2,7
45867000,2,7
46367000,2,7
46871000,2,7
47376000,2,7
47804000,3,11
48309000,3,11
48821000,3,11
49321000,3,11
49829000,3,11
50336000,3,11
50841000,3,11
51349000,3,11
51849000,3,11
52359000,3,11
52834000,3,11
