timestamp,mag_inconsistency_angle
500000,0.0
1000000,0.0
1500000,0.0
2000000,0.0
2500000,0.0
2996000,0.0
3500000,0.0
3992000,0.0
4500000,0.0
4996000,0.0
5500000,1.2217066e-05
5996000,5.317021e-08
6500000,2.564029e-10
7000000,1.1158973e-12
7500000,4.856528e-15
8000000,2.1136232e-17
8500000,1.0728979e-19
9001000,3.6130827e-22
9501000,2.25172e-24
9996000,1.266479e-26
10504000,4.7257455e-29
11000000,1.953869e-31
11500000,7.674396e-34
11996000,3.663343e-05
12496000,1.2985946e-07
13001000,0.0002592294
13500000,7.110467e-07
14000000,2.2747904e-09
14465000,1.7405372e-11
15001000,2.2492752e-06
15500000,4.406911e-06
16000000,1.2087829e-08
16500000,6.458856e-11
16996000,9.421525e-06
17500000,5.9895177e-05
18001000,0.00037845323
18501000,0.00017260022
18996000,9.463267e-06
19496000,0.0005696717
20000000,1.632143e-05
20497000,9.1799826e-08
20996000,0.00021761177
21501000,0.00047580298
22003000,9.09342e-05
22500000,5.4585876e-06
22888000,9.9889746e-08
52838000,9.015049e-08
