timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
20225000,20225000,2.6779451,3.5801747,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
20233000,20233000,2.6779451,3.5801752,-2.513274,-1.2566369,2.752383e-07,1.2566373,2.5132744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
21228000,21228000,2.5163991,3.5443566,-2.512904,-1.2558064,0.0023277716,1.2594287,2.5148575,-0.007603478,0.0028664768,0.014915314,0.011874147,-0.002037799,-0.028452132,-0.03771489,-0.030611085,-0.016961394,-0.0156369,0.20020007,0.19947857,0.19947754,0.20019816,0.20064569
22224000,22224000,-0.40633267,3.455996,-2.4760447,-1.2239809,-0.009425155,1.2251312,2.5104408,0.15848427,0.12094494,0.08134748,0.092490405,0.14104876,-0.07791106,-0.048250012,-0.0736948,-0.119960494,-0.12355159,0.19033611,0.21246448,0.21744001,0.19790317,0.18185635
23221000,23221000,-0.19636454,2.8682418,-2.4287608,-1.162447,-0.016043063,1.156094,2.4718719,-0.09774667,-0.08622785,-0.03159135,-0.0011474267,-0.040031523,0.11941088,0.06070467,0.051463712,0.09909527,0.14724907,0.16316997,0.22548889,0.25524014,0.20394674,0.15215427
24232000,24232000,-0.032439575,2.6546555,-2.421888,-1.1287081,0.0001501794,1.1352357,2.4414043,0.09046887,0.06665119,0.004490584,-0.021952735,0.02754592,-0.085785955,-0.020493723,-0.020076241,-0.07663415,-0.12612759,0.14714158,0.22064702,0.27189535,0.21562396,0.1446921
25233000,25233000,-0.036505725,2.1543329,-2.3657682,-1.0577163,-0.0034070886,1.060718,2.391796,0.03427976,0.04739932,0.056356777,0.05369224,0.03914854,0.058980964,0.052641377,0.060630083,0.07248134,0.074776426,0.11666387,0.23050815,0.31877425,0.22120485,0.112848885
26228000,26228000,-0.012096841,1.9554098,-2.3427746,-1.0237347,0.0012208022,1.0320268,2.3640623,-0.14605416,-0.10911087,-0.08335361,-0.088554755,-0.12978536,-0.08586532,-0.10487958,-0.083517,-0.050063614,-0.04050818,0.10296409,0.2304714,0.33935836,0.22598906,0.10121707
27222000,27222000,0.034775794,1.8591506,-2.3379729,-1.0023644,0.0126937395,1.02211,2.3428676,0.05974785,0.0029135607,-0.009941152,0.019962445,0.07396771,0.09813994,0.091944985,0.0487286,0.015079229,0.03332155,0.09449021,0.2248887,0.34963763,0.23352481,0.09745869
28228000,28228000,0.09824741,1.6179279,-2.3188884,-0.95257765,0.031398714,0.99185586,2.293988,0.13879344,0.09194582,0.07170908,0.08483561,0.1308858,0.055983614,0.0655504,0.035751283,0.0029633343,0.00048810616,0.07592769,0.21516727,0.37599766,0.24706075,0.085846655
