timestamp,mag_inconsistency_angle
497000,0.0
1000000,0.0
1488000,0.0
2001000,0.0
2497000,0.0
3000000,0.0
3496000,0.0
3997000,0.0
4502000,0.0
5001000,0.0
5501000,0.0
6001000,0.0
6500000,0.0
7001000,0.0
7497000,0.0
8001000,0.0
8501000,0.0
9000000,0.0
9497000,0.0
9996000,0.0
10501000,0.0
11005000,0.0
11504000,0.0
12001000,0.0
12505000,0.0
12996000,0.0
13496000,0.0
14000000,0.0
14500000,0.0
15005000,0.0
15501000,0.0
15996000,0.0
16496000,0.0
17000000,0.0
17501000,0.0
17613000,0.0
44253000,0.0
44257000,0.0
44756000,3.303366e-09
