timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
16872000,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,0,0,0,1
17605000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
17706000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
17817000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
18327000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
18341000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
18341000,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,1,0,0,0,0,1
19371000,-1.0,0.0,2.0,3.0,-0.046843145,-0.022760622,666.0,183,1,0,0,0,0,1
24389000,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,1,0,0,0,0,1
24412000,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,1,0,0,0,0,1
29428000,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,1,0,0,0,0,1
29444000,0.0,0.0,2.0,8.0,0.0,0.0,666.0,183,1,0,0,0,0,1
39455000,0.0,0.0,2.0,8.0,0.0,0.0,777.0,183,1,0,0,0,0,1
39469000,40.154029846191406,116.25948333740234,0.0,0.0,0.0,0.0,49.95,21,1,0,0,0,0,1
39469000,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,1,0,0,0,0,1
44472000,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,1,0,0,0,0,1
