timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
2001000,135.88281,89.16195,0,92,7470,1024000,0,3,255
3004000,190.25098,75.287285,0,172,104,1024000,0,3,255
4005000,237.13379,67.21479,0,269,104,1024000,0,3,255
5005000,283.22754,62.550255,0,353,298,1024000,0,3,255
6005000,326.33594,59.03327,0,447,210,1024000,0,3,255
7005000,374.3369,57.34328,0,531,181,1024000,0,3,255
8005000,426.57617,56.66527,0,626,260,1024000,0,3,255
9005000,478.03223,56.054436,0,728,330,1024000,0,3,255
10009000,526.94336,55.28151,0,809,260,1024000,0,3,255
11009000,583.70703,55.422237,0,901,104,1024000,0,3,255
12009000,643.8789,55.834106,0,1001,351,1024000,0,3,255
13012000,703.4287,56.117172,0,1096,1126,1024000,0,3,255
14012000,764.05273,56.450146,0,1181,1631,1024000,0,3,255
15013000,823.0166,56.61919,0,1267,566,1024000,0,3,255
16016000,881.46484,56.725967,0,1356,678,1024000,0,3,255
17075000,937.18066,56.46347,0,1435,2177,1024000,0,3,255
18076000,992.93164,56.419777,0,1516,4020,1024000,0,3,255
19077000,1047.876,56.337418,0,1593,3917,1024000,0,3,255
20082000,1103.1396,56.268284,0,1680,3838,1024000,0,3,255
21085000,1164.75,56.51931,0,1747,940,1024000,0,3,255
22085000,1226.9863,56.783894,0,1823,757,1024000,0,3,255
23089000,1289.6406,57.03346,0,1910,1191,1024000,0,3,255
24092000,1351.0742,57.212543,0,1995,1257,1024000,0,3,255
25095000,1411.7148,57.344822,0,2081,670,1024000,0,3,255
26101000,1470.1416,57.37362,0,2175,940,1024000,0,3,255
27105000,1528.9375,57.41841,0,2254,1932,1024000,0,3,255
28108000,1588.4424,57.48769,0,2347,1542,1024000,0,3,255
29109000,1649.7412,57.61879,0,2421,2075,1024000,0,3,255
30112000,1712.4023,57.783104,0,2507,1425,1024000,0,3,255
31113000,1771.2109,57.81469,0,2593,1924,1024000,0,3,255
32113000,1831.9346,57.906643,0,2683,1192,1024000,0,3,255
33116000,1889.208,57.881924,0,2758,2562,1024000,0,3,255
34116000,1949.8721,57.964626,0,2847,2107,1024000,0,3,255
35117000,2009.6895,58.01644,0,2936,1870,1024000,0,3,255
36117000,2071.4941,58.12273,0,3017,2166,1024000,0,3,255
37120000,2131.8271,58.178295,0,3100,2226,1024000,0,3,255
38121000,2192.0166,58.230175,0,3188,3045,1024000,0,3,255
39124000,2251.9941,58.270866,0,3298,3068,1024000,0,3,255
40128000,2315.2744,58.391327,0,3392,3257,1024000,0,3,255
41129000,2376.5264,58.460255,0,3480,2640,1024000,0,3,255
42133000,2434.2285,58.436443,0,3568,3002,1024000,0,3,255
43133000,2492.8975,58.4419,0,3678,2885,1024000,0,3,255
44133000,2551.9082,58.45492,0,3773,2712,1024000,0,3,255
45136000,2611.294,58.47184,0,3858,2671,1024000,0,3,255
