magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],timestamp,DTMode
0.2770362,-0.031304985,0.4730902,29408000,2_3
0.2774126,-0.02936862,0.47351608,29428000,2_3
0.27790827,-0.030173477,0.47118133,29452000,2_3
0.27731737,-0.03068671,0.47139278,29500000,2_3
0.2762941,-0.02983109,0.4709919,29520000,2_3
0.2758537,-0.031471655,0.46993813,29544000,2_3
0.27595404,-0.029214358,0.47198522,29600000,2_3
0.27889758,-0.02898942,0.4694115,29620000,2_3
0.27545783,-0.03017886,0.47167024,29640000,2_3
0.27647594,-0.027369797,0.47098947,29660000,2_3
0.27691448,-0.027625892,0.47056898,29700000,2_3
0.276742,-0.026104126,0.47110167,29720000,2_3
0.2769192,-0.027910955,0.47195965,29740000,2_3
0.27911606,-0.025171518,0.469812,29767000,2_3
0.27504367,-0.025631148,0.4703345,29792000,2_3
0.27672994,-0.027397668,0.4706265,29812000,2_3
0.27683717,-0.026352316,0.47133192,29835000,2_3
0.27753732,-0.024735846,0.4699733,29860000,2_3
0.27641436,-0.026602484,0.46936125,29900000,2_3
0.2760748,-0.026352707,0.47109205,29920000,2_3
0.27670652,-0.025652628,0.46958882,29944000,2_3
0.28037888,-0.02489905,0.47273076,29968000,2_3
0.27700353,-0.026322767,0.46975684,29988000,2_3
0.27715975,-0.026661364,0.4702166,30008000,2_3
0.27798644,-0.026359983,0.46916848,30032000,2_3
0.27740753,-0.02473939,0.47004557,30056000,2_3
0.2773503,-0.022938661,0.47225818,30080000,2_3
0.27944863,-0.023878045,0.46943414,30100000,2_3
0.2783479,-0.023109721,0.46949166,30120000,2_3
0.27849802,-0.023687113,0.46922344,30140000,2_3
0.27844632,-0.022239676,0.4703551,30160000,2_3
0.27874443,-0.021283425,0.47174057,30180000,2_3
0.2807133,-0.022333397,0.4728546,30200000,2_3
0.2775036,-0.024336463,0.47104895,30220000,2_3
0.27864623,-0.024175422,0.47097802,30240000,2_3
0.2787076,-0.022474606,0.47257742,30260000,2_3
0.27704978,-0.021445027,0.4710436,30284000,2_3
0.27758908,-0.023322731,0.46897504,30308000,2_3
0.27816576,-0.023645578,0.4706763,30328000,2_3
0.27656248,-0.02150731,0.47032976,30352000,2_3
0.27921212,-0.021937069,0.47083566,30376000,2_3
0.27686137,-0.022060715,0.47173494,30400000,2_3
