timestamp,saturation_status
1004000,1529
2004000,1529
3001000,1529
3988000,1533
5009000,1533
6005000,1533
7001000,1533
8001000,1533
9001000,1533
10001000,1533
11004000,1533
12002000,1533
13002000,1533
14005000,1533
15001000,1533
16000000,1533
17001000,1533
18003000,1
19001000,1
20002000,1
20996000,1
22000000,1
22993000,1
24001000,1
25004000,1
26004000,1
27005000,1
28009000,1
29001000,1
30001000,1
31002000,1
32001000,1
33004000,1
34004000,1
35000000,1
36004000,1
37005000,1
38000000,1
38997000,1
40003000,1
41001000,1
42000000,1
43001000,1
44003000,1
45005000,1
46003000,1
47005000,1
48004000,1533
49001000,1533
50009000,1533
