timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
2004000,135.32129,88.61906,0,95,7983,1024000,0,3,255
3005000,186.89062,73.92825,0,201,142,1024000,0,3,255
4013000,220.13574,62.255585,0,255,9434,1024000,0,3,255
5025000,269.06445,59.16105,0,307,562,1024000,0,3,255
6028000,311.85352,56.1797,0,371,1103,1024000,0,3,255
7028000,358.55176,54.73237,0,462,2946,1024000,0,3,255
8028000,407.7666,54.001667,0,551,1879,1024000,0,3,255
9029000,458.67676,53.63386,0,646,2148,1024000,0,3,255
10029000,510.6416,53.45913,0,738,1830,1024000,0,3,255
11033000,570.7656,54.070255,0,813,1730,1024000,0,3,255
12033000,630.7217,54.579582,0,913,1692,1024000,0,3,255
13033000,689.7119,54.930866,0,1009,2556,1024000,0,3,255
14036000,748.6924,55.217373,0,1106,2728,1024000,0,3,255
15040000,807.9238,55.477844,0,1205,2882,1024000,0,3,255
16040000,868.62305,55.813343,0,1281,2690,1024000,0,3,255
17041000,928.3203,56.044453,0,1366,2336,1024000,0,3,255
18041000,983.501,55.995274,0,1464,1823,1024000,0,3,255
19041000,1041.6631,56.111996,0,1556,2151,1024000,0,3,255
20044000,1101.8008,56.309135,0,1653,2124,1024000,0,3,255
21045000,1162.8701,56.537834,0,1741,2207,1024000,0,3,255
22047000,1224.001,56.74553,0,1821,2536,1024000,0,3,255
23048000,1283.4023,56.86068,0,1907,3218,1024000,0,3,255
24048000,1343.1494,56.983135,0,2004,2346,1024000,0,3,255
25049000,1401.3574,57.030663,0,2096,2304,1024000,0,3,255
26052000,1460.6963,57.114227,0,2196,3014,1024000,0,3,255
27057000,1521.3359,57.236115,0,2297,3030,1024000,0,3,255
28057000,1581.5986,57.34585,0,2391,2514,1024000,0,3,255
29060000,1641.9053,57.44342,0,2481,2856,1024000,0,3,255
30064000,1702.4365,57.540016,0,2569,2960,1024000,0,3,255
31065000,1762.3672,57.616295,0,2668,3705,1024000,0,3,255
32065000,1820.958,57.647144,0,2753,3915,1024000,0,3,255
33068000,1881.4404,57.728832,0,2830,2992,1024000,0,3,255
34071000,1940.2656,57.756313,0,2928,3761,1024000,0,3,255
35073000,2000.0,57.81015,0,3014,2867,1024000,0,3,255
36073000,2057.0,57.78739,0,3105,3972,1024000,0,3,255
37073000,2116.1367,57.82426,0,3189,3328,1024000,0,3,255
38076000,2173.125,57.797417,0,3279,3755,1024000,0,3,255
39076000,2230.463,57.78551,0,3385,3522,1024000,0,3,255
40077000,2287.747,57.77139,0,3476,3459,1024000,0,3,255
41085000,2343.9502,57.721386,0,3572,4227,1024000,0,3,255
42089000,2404.373,57.78076,0,3672,112,1024000,0,3,255
43094000,2461.083,57.74885,0,3757,1279,1024000,0,3,255
44097000,2519.2178,57.75373,0,3836,1282,1024000,0,3,255
45105000,2577.4932,57.75507,0,3940,1299,1024000,0,3,255
46105000,2637.2373,57.79866,0,4026,1221,1024000,0,3,255
47107000,2694.5508,57.785778,0,4106,1651,1024000,0,3,255
48109000,2752.6436,57.789795,0,4183,1373,1024000,0,3,255
49111000,2808.8574,57.755013,0,4254,1598,1024000,0,3,255
50111000,2865.4717,57.732033,0,4335,1018,1024000,0,3,255
