timestamp,speed_xy,speed_up,speed_down,want_takeoff
80293135,5.0,1.0,1.0,0
80309650,5.0,1.0,1.0,0
81304940,5.0,1.0,1.0,0
82309183,5.0,1.0,1.0,0
83307646,5.0,1.0,1.0,0
84307609,5.0,1.0,1.0,0
85283529,5.0,1.0,1.0,0
