timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
47301205,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,1,0,255,0,0,1
55310836,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,255,0,0,1
56020007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,255,0,0,1
56141544,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,255,0,0,1
56218097,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,255,0,0,1
59220930,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,255,0,0,1
59224649,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,1,0,255,0,0,1
60232204,-1.0,0.0,2.0,3.0,0.0,0.0,666.0,183,1,0,255,0,0,1
65359489,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,1,0,255,0,0,1
65363217,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,1,0,255,0,0,1
70263540,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,1,0,255,0,0,1
70272888,0.0,0.0,2.0,8.0,0.0,0.0,666.0,183,1,0,255,0,0,1
80279029,0.0,0.0,2.0,8.0,0.0,0.0,777.0,183,1,0,255,0,0,1
80284031,2.178410568376421e-06,4.681570771936094e-06,0.0,0.0,0.0,0.0,0.0,21,1,0,255,0,0,1
80287770,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,1,0,255,0,0,1
85298310,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,1,0,255,0,0,1
85301889,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,1,0,255,0,0,1
85797227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,1,0,255,0,0,1
