timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
55665830,55649683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
56673734,56657686,1,1,0,0,0,0,3,0,3,0,0,0,0,0
57681711,57665932,1,1,0,0,0,0,3,0,3,0,0,0,0,0
58689775,58673682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
59697708,59681682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
60705707,60689682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
61713933,61697682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
62721709,62705683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
63729719,63713682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
64737706,64721682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
65745707,65729682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
66749708,66733683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
67757707,67741682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
68765720,68749726,1,1,0,0,0,0,3,0,3,0,0,0,0,0
69773708,69757682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
70781708,70765683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
71789772,71773684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
72797709,72781683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
73805720,73789683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
74813708,74797683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
75821706,75805684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
76829814,76813683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
77837713,77821682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
78845707,78829682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
79853708,79837717,1,1,0,0,0,0,3,0,3,0,0,0,0,0
80861710,80845682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
81869733,81853684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
82877706,82861682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
83885713,83869684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
84893722,84877686,1,1,0,0,0,0,3,0,3,0,0,0,0,0
85901710,85885686,1,1,0,0,0,0,3,0,3,0,0,0,0,0
