timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
10048000,10048000,28.142958385941867,112.98371130661788,50.886673,50.692,-0.0,0.4715431,0.82253426,50.785553,2,0,1,0
10056000,10056000,28.14295838735456,112.98371130718131,50.886433,50.69176,-0.0,0.47155094,0.8097319,50.78481,2,0,1,0
11052000,11052000,28.142958248701103,112.98371120323748,50.888184,50.704327,-0.0,0.36272553,0.67614055,50.78497,2,0,1,0
12052000,12052000,28.14295816108503,112.98371110647189,50.872833,50.69588,-0.0,0.35324907,0.6159705,50.77894,2,0,1,0
13048000,13048000,28.14295809964103,112.98371103886774,50.8873,50.718178,-0.0,0.34936726,0.5801812,50.783924,2,0,1,0
14048000,14048000,28.14295801202381,112.98371106575134,50.889774,50.727066,-0.0,0.34794626,0.5607549,50.790653,2,0,1,0
15045000,15024000,28.14295801011102,112.98371108614128,50.91232,50.757633,-0.0,0.34624642,0.5488785,50.811462,2,0,1,0
16048000,16032000,28.142958297718142,112.98371116679026,50.92472,50.771046,-0.0,0.34663916,0.5412052,50.810486,2,0,1,0
17044000,17044000,28.142958271464103,112.98371109284486,50.91178,50.7656,-0.0,0.3470187,0.5360159,50.80913,2,0,1,0
18049000,18049000,28.142958039163595,112.98371113622073,50.92587,50.782352,-0.0,0.3469651,0.5319922,50.82191,2,0,1,0
19044000,19044000,28.142957952441908,112.98371119028386,50.91707,50.77419,-0.0,0.34624463,0.52829635,50.817,2,0,1,0
20044000,20044000,28.14295789714255,112.98371123302802,50.907383,50.76644,-0.0,0.34583572,0.52574533,50.808388,2,0,1,0
21044000,21021000,28.142958071429497,112.98371109807692,50.916927,50.77583,-0.0,0.34471148,0.52340764,50.82234,2,0,1,0
22047000,22035000,28.142958055431027,112.9837108739956,50.927307,50.785755,-0.0,0.34326884,0.5216726,50.82401,2,0,1,0
23040000,23016000,28.142958043782713,112.98371084987342,50.924942,50.78471,-0.0,0.3431049,0.5215287,50.824295,2,0,1,0
24057000,24053000,28.142957993251375,112.98371092630993,50.939754,50.796345,-0.0,0.3456069,0.5214609,50.831066,2,0,1,0
25054000,25054000,28.142958035145273,112.9837109249885,50.92901,50.784332,-0.0,0.34385407,0.5206225,50.82994,2,0,1,0
26049000,26049000,28.14295810123859,112.98371077130481,50.915916,50.77164,-0.0,0.34387103,0.52120453,50.812,2,0,1,0
27049000,27049000,28.142958140886467,112.98371069604913,50.901672,50.762096,-0.0,0.34513992,0.52040833,50.805267,2,0,1,0
28054000,28054000,28.142958099552754,112.98371080111338,50.904617,50.768173,-0.0,0.34558862,0.5189428,50.805267,2,0,1,0
29045000,29045000,28.142958162244696,112.98371100807594,50.917606,50.785812,-0.0,0.34593874,0.5191311,50.805267,2,0,1,0
30050000,30050000,28.14295811516215,112.9837110074426,50.913776,50.783237,-0.0,0.34590507,0.5201848,nan,2,0,0,0
31053000,31014000,28.142957984699,112.98371117375736,50.982265,50.851894,-0.0,0.34733286,0.5195481,nan,2,0,0,0
32050000,32033000,28.14295800933478,112.98371098605936,51.205616,51.074028,-0.0,0.3422308,0.5172368,nan,2,0,0,0
33049000,33049000,28.142957901357356,112.98371076282842,51.40754,51.27557,-0.0,0.342195,0.517318,nan,2,0,0,0
34046000,34046000,28.14295790491256,112.9837109833551,51.563328,51.430717,-0.0,0.3482889,0.5195983,nan,2,0,0,0
35054000,35054000,28.14295821489751,112.98371127323635,51.611027,51.47567,-0.0,0.3471882,0.5191652,nan,2,0,0,0
36054000,36054000,28.14295815917839,112.98371116674865,51.574135,51.436607,-0.0,0.34568518,0.5183916,nan,2,0,0,0
37046000,37046000,28.142957944260605,112.98371106805644,51.583538,51.44221,-0.0,0.34473687,0.51909876,nan,2,0,0,0
38045000,38045000,28.142958060185812,112.98371100100461,51.568813,51.426136,-0.0,0.3437918,0.5190929,nan,2,0,0,0
39046000,39046000,28.142958095347073,112.98371075833239,51.55153,51.406784,-0.0,0.34304035,0.5191947,nan,2,0,0,0
40042000,40010000,28.14295818363155,112.98371084737894,51.544815,51.400684,-0.0,0.34455642,0.5202282,nan,2,0,0,0
41044000,41012000,28.142958203642465,112.98371105842564,51.524487,51.381863,-0.0,0.34419066,0.5204288,nan,2,0,0,0
42039000,42007000,28.142957933155387,112.98371112375091,51.513866,51.368927,-0.0,0.34378272,0.5206167,nan,2,0,0,0
43043000,43043000,28.142957934576792,112.98371114409075,51.4701,51.327843,-0.0,0.34441018,0.52094585,nan,2,0,0,0
