timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
54000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
559000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1070000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1515000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2015000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2526000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3030000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3539000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4048000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4256000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4763000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
5263000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
5767000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6267000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6772000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
7279000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
7783000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
8285000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
8795000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
9299000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
9799000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
10306000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
10807000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
11026000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
11532000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
12039000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
12539000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
13039000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
13547000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
14054000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
14238000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
14743000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
14754000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
14958000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
15067000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
15178000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
15679000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
16187000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
16692000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
16715000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
16727000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
17227000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
17738000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
18243000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
18749000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
19258000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
19762000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
20270000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
20770000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
21279000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
21739000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
21751000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
21767000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
22278000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
22779000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
23287000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
23795000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
24303000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
24810000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
25310000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
25819000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
26323000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
26752000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
26778000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
27279000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
27782000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
28291000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
28803000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
29303000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
29806000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
30315000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
30822000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
31330000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
31834000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
32346000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
32847000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
33350000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
33859000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
34359000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
34863000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
35371000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
35871000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
36379000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
36783000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
36799000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
37299000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
37799000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
38303000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
38810000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
39319000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
39827000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
40331000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
40839000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
41343000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
41754000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
41815000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
42319000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
