timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
70821712,70805684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
71829709,71813687,1,1,0,0,0,0,3,0,3,0,0,0,0,0
72837705,72821682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
73845707,73829681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
74853710,74837681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
75861709,75845683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
76869708,76853682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
77877705,77861682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
78885705,78869682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
79893706,79877681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
80901706,80885681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
81909707,81893683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
82917707,82901683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
83925705,83909681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
84933707,84917681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
85941714,85925681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
86949707,86934094,1,1,0,0,0,0,3,0,3,0,0,0,0,0
87957717,87941681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
88965705,88949681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
89973708,89957681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
90981706,90965681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
91989709,91973738,1,1,0,0,0,0,3,0,3,0,0,0,0,0
92998183,92981683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
94005712,93989684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
95013709,94997681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
96021706,96005681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
97029704,97013681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
98037705,98021681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
99045707,99029681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
100053708,100037685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
