timestamp,rtl_time_s,rtl_limit_fraction
11036000,0.0,0.0
12044000,0.037532248,4.1702497e-05
13048000,0.06565789,7.295321e-05
14072000,0.041761372,4.6401525e-05
15072000,0.09012031,0.000100133686
16076000,0.15799949,0.00017555499
17124000,0.13135211,0.0001459468
18131000,0.05934068,6.5934095e-05
19143000,0.15840481,0.00017600536
20155000,0.12305586,0.00013672873
21176000,0.013919755,1.5466396e-05
22185000,0.26774195,0.00029749106
23199000,0.59443134,0.0006604793
24204000,0.82075095,0.00091194554
25220000,0.85093135,0.0009454793
26244000,0.7555075,0.0008394529
27267000,0.7380579,0.00082006434
28283000,0.8114301,0.00090158905
29304000,0.8216222,0.00091291365
30304000,0.8534249,0.00094824994
31305000,0.84137934,0.000934866
32315000,0.8199513,0.00091105705
33316000,0.8167356,0.0009074841
34344000,0.8401421,0.0009334913
35356000,0.82585275,0.0009176142
36372000,0.9101223,0.001011247
37380000,0.8589885,0.0009544317
38388000,0.84222394,0.0009358044
39411000,0.87715805,0.00097462005
40420000,0.8605041,0.00095611566
41424000,0.82545084,0.00091716764
42438000,0.78576195,0.00087306893
43455000,0.83432025,0.00092702254
44463000,0.8419213,0.0009354682
45470000,0.86707264,0.0009634141
46479000,0.39188468,0.00043542744
47491000,0.047948007,5.3275566e-05
48491000,0.08564577,9.516197e-05
49508000,0.07548153,8.386837e-05
50519000,0.04591614,5.1017934e-05
