timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5008000,0.0,0.0,0.0,1
5102000,0.0,0.0,0.0,1
5920000,0.0,0.0,0.0,1
6920000,0.0,0.0,0.0,1
7932000,0.0,0.0,0.0,1
8940000,0.0,0.0,0.0,1
9932000,0.0,0.0,0.0,1
10940000,0.0,0.0,0.0,1
11952000,0.0,0.0,0.0,1
12953000,0.0,0.0,0.0,1
13956000,0.0,0.0,0.0,1
14963000,0.0,0.0,0.0,1
15964000,0.0,0.0,0.0,1
16963000,0.0,0.0,0.0,1
17971000,0.0,0.0,0.0,1
18972000,0.0,0.0,0.0,1
19972000,0.0,0.0,0.0,1
20680000,0.0,0.0,0.0,1
48560000,0.0,0.0,0.0,1
48660000,0.0,0.0,0.0,1
49556000,0.0,0.0,0.0,1
50559000,0.0,0.0,0.0,1
