timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
11036000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
17288000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
45460000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
48548000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48601000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48652000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48698000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48747000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48800000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48848000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48896000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48948000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48999000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49008000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49059000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49120000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49160000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49211000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49260000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49308000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49360000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49408000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49464000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49508000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49516000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49572000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49625000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49671000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49723000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49767000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49818000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49868000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49924000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49971000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
50019000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
50068000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
50124000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
50175000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
50220000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
50271000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
50316000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
50367000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
50416000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
50476000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
50523000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
