timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
508000,inf,0,1,1,1,0,0,1,1,0,1
1511000,inf,0,1,1,1,0,0,1,0,0,1
2513000,inf,0,1,1,1,0,0,1,0,0,1
3519000,inf,0,1,1,1,0,0,1,0,0,1
4524000,inf,0,1,1,1,0,0,1,0,0,1
5536000,inf,0,1,1,1,0,0,1,0,0,1
6544000,inf,0,1,1,1,0,0,1,0,0,1
7547000,inf,0,1,1,1,0,0,1,0,0,1
8555000,inf,0,1,1,1,0,0,1,0,0,1
9563000,inf,0,1,1,1,0,0,1,0,0,1
10565000,inf,0,1,1,1,0,0,1,0,0,1
11052000,inf,0,1,1,1,1,1,1,0,0,1
12063000,inf,0,1,1,1,1,1,1,0,0,1
13064000,inf,0,1,1,1,1,1,1,0,0,1
14065000,inf,0,1,1,1,1,1,1,0,0,1
15072000,inf,0,1,1,1,1,1,1,0,0,1
16076000,inf,0,1,1,1,1,1,1,0,0,1
17084000,inf,0,1,1,1,1,1,1,0,0,1
17435000,inf,0,1,1,1,0,0,1,0,0,1
18436000,inf,0,1,1,1,0,0,1,0,0,1
19444000,inf,0,1,1,1,0,0,1,0,0,1
19995000,inf,0,1,1,1,1,0,1,0,0,1
20732000,inf,0,1,0,0,1,0,1,0,0,1
20742000,inf,0,0,0,0,1,0,1,0,0,1
21744000,inf,0,0,0,0,1,0,0,0,0,1
22751000,inf,0,0,0,0,1,0,0,0,0,1
23751000,inf,0,0,0,0,1,0,0,0,0,1
24756000,inf,0,0,0,0,1,0,0,0,0,1
25735000,inf,0,0,0,0,0,0,0,0,0,1
26735000,inf,0,0,0,0,0,0,0,0,0,1
27736000,inf,0,0,0,0,0,0,0,0,0,1
28736000,inf,0,0,0,0,0,0,0,0,0,1
29743000,inf,0,0,0,0,0,0,0,0,0,1
30755000,inf,0,0,0,0,0,0,0,0,0,1
31768000,inf,0,0,0,0,0,0,0,0,0,1
32770000,inf,0,0,0,0,0,0,0,0,0,1
33772000,inf,0,0,0,0,0,0,0,0,0,1
34780000,inf,0,0,0,0,0,0,0,0,0,1
35791000,inf,0,0,0,0,0,0,0,0,0,1
36792000,inf,0,0,0,0,0,0,0,0,0,1
37800000,inf,0,0,0,0,0,0,0,0,0,1
38804000,inf,0,0,0,0,0,0,0,0,0,1
39809000,inf,0,0,0,0,0,0,0,0,0,1
40816000,inf,0,0,0,0,0,0,0,0,0,1
41820000,inf,0,0,0,0,0,0,0,0,0,1
42824000,inf,0,0,0,0,0,0,0,0,0,1
43827000,inf,0,0,0,0,0,0,0,0,0,1
44831000,inf,0,0,0,0,0,0,0,0,0,1
45838000,inf,0,0,0,0,0,0,0,1,0,1
46140000,inf,0,0,0,0,1,1,0,1,0,1
47140000,inf,0,0,0,0,1,1,0,1,0,1
47827000,inf,0,1,0,0,1,1,1,0,0,1
48192000,inf,0,1,1,0,1,1,1,0,0,1
48529000,inf,0,1,1,1,1,1,1,0,0,1
49540000,inf,0,1,1,1,1,1,1,0,0,1
50546000,inf,0,1,1,1,1,1,1,0,0,1
