timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
50093945,50093903,6946826,-0.01616086,-0.11851298,-9.798869,52.625,0,0,0,0,2
50095189,50095147,6946826,-0.06284779,-0.10235212,-9.870695,52.625,0,0,0,0,2
51097255,51097216,6946826,1.3700819,0.6913257,-10.511743,52.625,0,0,0,0,2
52094366,52094326,6946826,0.4794389,-0.22804771,-10.418368,52.75,0,0,0,0,2
53095183,53095144,6946826,1.2030864,0.4866215,-10.0664215,52.75,0,0,0,0,2
54095957,54095916,6946826,-0.17776948,-0.23343466,-9.595961,52.75,0,0,0,0,2
55094292,55094251,6946826,-0.92296475,3.3291376,-19.380465,52.75,0,0,0,0,2
56095009,56094969,6946826,-3.0364463,15.094245,-17.121534,52.625,0,0,0,0,2
57095537,57095494,6946826,-10.055647,-0.37708676,-2.4349031,51.75,0,0,0,0,2
58097186,58097147,6946826,-1.3144168,2.7257986,-15.370775,51.75,0,0,0,0,2
59093705,59093665,6946826,4.367024,-4.047398,-3.5140896,51.25,0,0,0,0,2
60095051,60095011,6946826,1.3467385,-6.4751186,-10.055647,50.75,0,0,0,0,2
61096291,61096253,6946826,-4.38498,-2.8389246,-3.4871547,50.375,0,0,0,0,2
62093752,62093712,6946826,-1.2623428,-9.588778,-17.498621,50.0,0,0,0,0,2
63094856,63094817,6946826,-1.1976994,-6.419453,-1.5101427,50.0,0,0,0,0,2
64095849,64095807,6946826,3.7403417,-7.187992,-17.02816,49.75,0,0,0,0,2
65096781,65096740,6946826,-6.0764837,-8.755595,-7.855974,49.375,0,0,0,0,2
66093915,66093873,6946826,2.1458032,-7.204153,-12.643181,48.875,0,0,0,0,2
67094646,67094604,6946826,-10.3932295,5.415684,-10.696694,48.875,0,0,0,0,2
68096571,68096531,6946826,1.4885949,-8.552687,-8.9998045,48.5,0,0,0,0,2
69093611,69093572,6946826,0.030526072,-0.22445641,-9.060856,48.375,0,0,0,0,2
70094417,70094377,6946826,-0.6338649,-0.75596917,-9.527725,48.875,0,0,0,0,2
71095304,71095260,6946826,-0.4973954,-0.16879122,-10.362703,49.125,0,0,0,0,2
72096206,72096164,6946826,0.046686932,0.07182605,-9.770139,49.125,0,0,0,0,2
