timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
49837865,0.0,0.0,0.0,0.00018564178,0.008393578,-0.059113793,0.22880399,0,0,1,0
54980642,0.0,0.0,0.0,-0.0016334028,0.009273783,-0.06580975,0.22983374,0,0,1,0
71414867,0.0,0.0,0.0,0.56994545,-0.31002614,-0.0677248,0.58684695,0,0,1,0
