timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
6680000,6680000,0.9982144,-0.0003188097,0.00064759114,0.05972873,0.99822176,-3.333458e-11,-1.0259947e-10,0.059610922,1
6688000,6688000,0.99821335,-0.00033285658,0.0006726547,0.059746277,0.99822176,-3.333458e-11,-1.0259947e-10,0.059610922,1
7176000,7176000,0.99968404,-0.00057465624,0.001346426,0.025094325,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
7680000,7680000,0.9996934,-0.0005677797,0.0015418872,0.02470793,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
8180000,8180000,0.9997038,-0.0005144317,0.0013674359,0.024295412,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
8680000,8680000,0.99970526,-0.00033316857,0.0014539916,0.024232388,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
9180000,9180000,0.9997025,-0.00011355853,0.0011530963,0.024363995,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
9680000,9680000,0.99970233,-0.0002930712,0.0007859999,0.024385102,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
10180000,10180000,0.9996985,-0.00030965434,0.00089975237,0.024533603,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
10680000,10680000,0.99969923,-0.00082171394,0.00083222997,0.024494823,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
11172000,11172000,0.99970144,-0.0007735552,-0.00010601201,0.024424579,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
11680000,11680000,0.99969935,-0.000457171,-0.00033874178,0.024514096,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
12180000,12180000,0.99969655,-0.00011598271,-0.00044855528,0.02462909,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
12680000,12680000,0.99969727,-0.0001015159,6.7295005e-06,0.024605166,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
13180000,13180000,0.9996934,4.9531413e-05,7.8281846e-05,0.024762698,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
13680000,13680000,0.9996883,-1.0959973e-06,-0.00013113709,0.024967872,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
14180000,14180000,0.99968314,-0.00012720609,-0.00037069828,0.025171852,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
14684000,14684000,0.9996834,3.9981005e-05,-0.00017962542,0.02516478,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
15176000,15176000,0.9996787,4.324086e-05,-0.00035709125,0.025347386,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
15684000,15684000,0.9996631,0.000664425,-0.00043325886,0.025943961,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
16152000,16152000,0.999661,0.0009719857,-0.00079807924,0.02600388,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
16684000,16660000,0.99965125,0.00038100342,-0.0011211956,0.02638419,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
17180000,17164000,0.9996459,0.0006879395,-0.0006166331,0.026593864,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
17680000,17668000,0.9996393,0.00071875413,-0.00023279374,0.026847608,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
18180000,18164000,0.9996338,0.00065064937,-7.7857956e-05,0.027052889,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
18680000,18656000,0.9996366,0.00023618761,9.3122915e-05,0.026958033,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
19180000,19156000,0.9996324,8.996954e-05,5.9514154e-05,0.027112506,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
19680000,19668000,0.9996349,0.00011170997,0.0001256602,0.027020691,0.9994194,-1.0913938e-11,-3.0922823e-11,-0.034071337,2
