timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
849444706,32767,32767,32767,32767,-34,32767
849449203,32767,32767,35,32767,32767,32767
849455249,32767,32767,32767,32767,32767,32767
849459703,32767,32767,32767,32767,32767,-42
849464202,32767,32767,32767,32767,-17,32767
849470246,32767,32767,32767,32767,32767,32767
849474698,32767,32767,-19,32767,32767,-16
849479197,32767,32767,32767,-37,47,26
849485242,32767,32767,32767,32767,32767,32767
849489695,32767,32767,32767,32767,32767,32767
849494194,32767,32767,-14,32767,32767,32767
849500239,32767,32767,32767,32767,32767,32767
849504691,32767,32767,32767,32767,32767,-22
849509190,32767,32767,36,32767,-41,32767
849515235,32767,32767,32767,32767,32767,32767
849519687,32767,32767,32767,32767,32767,32767
849524186,32767,32767,32767,14,26,41
849530232,32767,32767,32767,32767,32767,32767
849534722,32767,32767,-21,32767,32767,32767
849539183,32767,32767,32767,32767,32767,32767
849545229,32767,32767,32767,32767,32767,32767
849554182,32767,32767,-15,32767,-61,-33
849558679,32767,32767,32767,32767,32767,32767
849563177,32767,32767,32767,32767,32767,2
849569176,32767,32767,32767,32767,2,32767
849573676,32767,32767,-10,32767,32767,32767
849578174,32767,32767,32767,-24,32767,13
849584173,32767,32767,32767,32767,32767,32767
849588673,32767,32767,32767,32767,32767,32767
849593171,32767,32767,-6,32767,-26,32767
849599169,32767,32767,32767,32767,32767,32767
849603673,32767,32767,32767,32767,32767,0
849608170,32767,32767,44,32767,37,32767
849614166,32767,32767,32767,32767,32767,32767
849618669,32767,32767,32767,32767,32767,32767
849623164,32767,32767,32767,32767,32767,-26
849629166,32767,32767,32767,32767,32767,32767
849633690,32767,32767,-11,32767,-2,32767
849638161,32767,32767,32767,-23,32767,45
849644163,32767,32767,32767,32767,32767,32767
849648659,32767,32767,39,32767,32767,32767
849654665,32767,32767,32767,32767,2,32767
849659157,32767,32767,32767,32767,32767,-11
849663656,32767,32767,32767,32767,32767,32767
849669655,32767,32767,32767,32767,32767,32767
849674152,32767,32767,-15,32767,32767,32767
849683153,32767,32767,32767,32767,-71,32767
849687698,32767,32767,32767,-17,32767,-3
849692148,32767,32767,5,32767,32767,32767
849696648,32767,32767,32767,32767,7,32767
849701149,32767,32767,32767,32767,32767,32767
849711645,32767,32767,32767,32767,32767,-5
849720643,32767,32767,-81,32767,-21,32767
849725188,32767,32767,32767,32767,32767,-29
