timestamp,position,velocity,acceleration,attitude,body_rate
849439304,0,1,0,0,0
849445938,0,1,0,0,0
849536366,0,1,0,0,0
849634853,0,1,0,0,0
849737008,0,1,0,0,0
849835292,0,1,0,0,0
849945033,0,1,0,0,0
850036988,0,1,0,0,0
850138103,0,1,0,0,0
850236889,0,1,0,0,0
850336405,0,1,0,0,0
850436964,0,1,0,0,0
850545031,0,1,0,0,0
850639239,0,1,0,0,0
850735031,0,1,0,0,0
850842834,0,1,0,0,0
850942358,0,1,0,0,0
851007079,0,1,0,0,0
851119184,0,1,0,0,0
851241621,0,1,0,0,0
851336871,0,1,0,0,0
851437127,0,1,0,0,0
851541054,0,1,0,0,0
851640892,0,1,0,0,0
851736735,0,1,0,0,0
851835189,0,1,0,0,0
851935324,0,1,0,0,0
852037272,0,1,0,0,0
852136046,0,1,0,0,0
852238859,0,1,0,0,0
852335947,0,1,0,0,0
852436330,0,1,0,0,0
852535919,0,1,0,0,0
852635866,0,1,0,0,0
852736200,0,1,0,0,0
852836796,0,1,0,0,0
852936510,0,1,0,0,0
853038023,0,1,0,0,0
853135395,0,1,0,0,0
853236491,0,1,0,0,0
853341296,0,1,0,0,0
853442928,0,1,0,0,0
853535714,1,0,0,0,0
853635912,1,0,0,0,0
853734821,1,0,0,0,0
853843232,1,0,0,0,0
853935390,1,0,0,0,0
854038817,1,0,0,0,0
854139540,1,0,0,0,0
854226725,1,0,0,0,0
854341219,1,0,0,0,0
854438589,1,0,0,0,0
854537481,1,0,0,0,0
854639868,1,0,0,0,0
854737178,1,0,0,0,0
854837122,1,0,0,0,0
854940980,1,0,0,0,0
855036040,1,0,0,0,0
855137181,1,0,0,0,0
855237302,1,0,0,0,0
855337548,1,0,0,0,0
855442267,1,0,0,0,0
855537137,1,0,0,0,0
855636374,1,0,0,0,0
855737548,1,0,0,0,0
855838346,1,0,0,0,0
855937604,1,0,0,0,0
856036196,1,0,0,0,0
856136074,1,0,0,0,0
856236049,1,0,0,0,0
856341962,1,0,0,0,0
856436327,1,0,0,0,0
856543611,1,0,0,0,0
856638774,1,0,0,0,0
856735656,1,0,0,0,0
856837615,1,0,0,0,0
856935875,1,0,0,0,0
857035564,1,0,0,0,0
