timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
848952703,848936729,1,1,0,0,0,0,3,0,3,0,0,0,0,0
849960756,849944682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
850968707,850952681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
851976705,851960680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
852984703,852968681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
853992706,853976679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
855000703,854984679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
856008704,855992679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
857016705,857000680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
858024708,858008680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
859032704,859016680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
860040720,860024679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
861048703,861032679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
862056794,862040679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
863064709,863048680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
864068704,864052679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
865077266,865060680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
866084704,866068680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
867092703,867076680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
868100704,868084682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
869109178,869092681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
870116714,870100679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
871124704,871108679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
872128955,872112682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
873136704,873120679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
874144703,874128698,1,1,0,0,0,0,3,0,3,0,0,0,0,0
875152706,875136679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
876160892,876144679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
877168705,877152679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
878176704,878160788,1,1,0,0,0,0,3,0,3,0,0,0,0,0
879184777,879168680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
