timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
840548099,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,1,0,255,0,0,1
848555883,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,255,0,0,1
849259885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,255,0,0,1
849361048,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,255,0,0,1
849464410,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,255,0,0,1
852460443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,255,0,0,1
852463999,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,1,0,255,0,0,1
853470727,-1.0,0.0,2.0,3.0,-1.0295353,-0.09406274,666.0,183,1,0,255,0,0,1
858480781,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,1,0,255,0,0,1
858484331,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,1,0,255,0,0,1
863502830,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,1,0,255,0,0,1
863506382,0.0,0.0,2.0,5.0,0.2,0.0,666.0,183,1,0,255,0,0,1
873508480,0.0,0.0,2.0,5.0,0.0,0.0,777.0,183,1,0,255,0,0,1
873517317,6.0111319726274814e-06,5.157780378794996e-06,0.0,0.0,0.0,0.0,0.0,21,1,0,255,0,0,1
873520873,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,1,0,255,0,0,1
878522059,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,1,0,255,0,0,1
878530900,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,1,0,255,0,0,1
879026761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,1,0,255,0,0,1
