timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
849380671,inf,0,1,1,1,0,0,1,0,0,1
850382492,inf,0,1,1,1,0,0,1,0,0,1
851387142,inf,0,1,1,1,0,0,1,0,0,1
852397901,inf,0,1,1,1,0,0,1,0,0,1
853410352,inf,0,1,1,1,0,0,1,0,0,1
853486811,inf,0,1,1,1,1,0,1,0,0,1
854497428,inf,0,1,1,1,1,0,1,0,0,1
855151279,inf,0,1,0,0,1,0,1,0,0,1
855161973,inf,0,0,0,0,1,0,1,0,0,1
856163547,inf,0,0,0,0,1,0,0,1,0,1
857166798,inf,0,0,0,0,1,0,0,0,0,1
858174698,inf,0,0,0,0,1,0,0,0,0,1
859177755,inf,0,0,0,0,1,0,0,0,0,1
860183957,inf,0,0,0,0,1,0,0,0,0,1
861188678,inf,0,0,0,0,1,0,0,0,0,1
862196390,inf,0,0,0,0,1,0,0,0,0,1
863205562,inf,0,0,0,0,1,0,0,0,0,1
864208932,inf,0,0,0,0,1,0,0,0,0,1
865210547,inf,0,0,0,0,1,0,0,0,0,1
866210575,inf,0,0,0,0,1,0,0,0,0,1
867212225,inf,0,0,0,0,1,0,0,0,0,1
868217001,inf,0,0,0,0,1,0,0,0,0,1
869229124,inf,0,0,0,0,1,0,0,0,0,1
870235098,inf,0,0,0,0,1,0,0,0,0,1
871247195,inf,0,0,0,0,1,0,0,0,0,1
872250308,inf,0,0,0,0,1,0,0,0,0,1
873254906,inf,0,0,0,0,1,0,0,0,0,1
874258046,inf,0,0,0,0,1,1,0,1,0,1
875261104,inf,0,0,0,0,1,1,1,0,0,1
875561012,inf,0,1,0,0,1,1,1,0,0,1
875931377,inf,0,1,1,0,1,1,1,0,0,1
876273242,inf,0,1,1,1,1,1,1,0,0,1
877279482,inf,0,1,1,1,1,1,1,0,0,1
878291472,inf,0,1,1,1,1,1,1,0,0,1
