timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
849365708,1,0,1,0,0,1,1,1,1,1,0,1,1,0
849464701,1,0,1,0,0,1,1,1,1,1,0,1,1,0
849970803,1,0,1,0,0,1,1,1,1,1,0,1,1,0
850476732,1,0,1,0,0,1,1,1,1,1,0,1,1,0
850982758,1,0,1,0,0,1,1,1,1,1,0,1,1,0
851488682,1,0,1,0,0,1,1,1,1,1,0,1,1,0
851994764,1,0,1,0,0,1,1,1,1,1,0,1,1,0
852467714,1,0,1,0,0,1,1,1,1,1,0,1,1,0
852973676,1,0,1,0,0,1,1,1,1,1,0,1,1,0
853479701,1,0,1,0,0,1,1,1,1,1,1,1,1,0
853985836,1,0,1,0,0,1,1,1,1,1,1,1,1,0
854491698,1,0,1,0,0,1,1,1,1,1,1,1,1,0
854997664,1,0,1,0,0,1,1,1,1,1,1,1,1,0
855503677,1,0,1,0,0,1,1,1,1,1,1,1,1,0
856010724,1,0,1,0,0,1,1,1,1,1,1,1,1,0
856516691,1,0,1,0,0,1,1,1,1,1,1,1,1,0
857023197,1,0,1,0,0,1,1,1,1,1,1,1,1,0
857528713,1,0,1,0,0,1,1,1,1,1,1,1,1,0
858034830,1,0,1,0,0,1,1,1,1,1,1,1,1,0
858485726,1,0,1,0,0,1,1,1,1,1,1,1,1,0
858991664,1,0,1,0,0,1,1,1,1,1,1,1,1,0
859497664,1,0,1,0,0,1,1,1,1,1,1,1,1,0
860003809,1,0,1,0,0,1,1,1,1,1,1,1,1,0
860509677,1,0,1,0,0,1,1,1,1,1,1,1,1,0
861015665,1,0,1,0,0,1,1,1,1,1,1,1,1,0
861521828,1,0,1,0,0,1,1,1,1,1,1,1,1,0
862027691,1,0,1,0,0,1,1,1,1,1,1,1,1,0
862533687,1,0,1,0,0,1,1,1,1,1,1,1,1,0
863039664,1,0,1,0,0,1,1,1,1,1,1,1,1,0
863512827,1,0,1,0,0,1,1,1,1,1,0,1,1,0
864018794,1,0,1,0,0,1,1,1,1,1,0,1,1,0
864524693,1,0,1,0,0,1,1,1,1,1,0,1,1,0
865030738,1,0,1,0,0,1,1,1,1,1,0,1,1,0
865536663,1,0,1,0,0,1,1,1,1,1,0,1,1,0
866042740,1,0,1,0,0,1,1,1,1,1,0,1,1,0
866548696,1,0,1,0,0,1,1,1,1,1,0,1,1,0
867054742,1,0,1,0,0,1,1,1,1,1,0,1,1,0
867560705,1,0,1,0,0,1,1,1,1,1,0,1,1,0
868067079,1,0,1,0,0,1,1,1,1,1,0,1,1,0
868572706,1,0,1,0,0,1,1,1,1,1,0,1,1,0
869079232,1,0,1,0,0,1,1,1,1,1,0,1,1,0
869584663,1,0,1,0,0,1,1,1,1,1,0,1,1,0
870090806,1,0,1,0,0,1,1,1,1,1,0,1,1,0
870596691,1,0,1,0,0,1,1,1,1,1,0,1,1,0
871103677,1,0,1,0,0,1,1,1,1,1,0,1,1,0
871609675,1,0,1,0,0,1,1,1,1,1,0,1,1,0
872115673,1,0,1,0,0,1,1,1,1,1,0,1,1,0
872621665,1,0,1,0,0,1,1,1,1,1,0,1,1,0
873127663,1,0,1,0,0,1,1,1,1,1,0,1,1,0
873512738,1,0,1,0,0,1,1,1,1,1,0,1,1,0
873523760,1,0,1,0,1,0,1,1,0,1,1,1,1,0
874029678,1,0,1,0,1,0,1,1,0,1,1,1,1,0
874535665,1,0,1,0,1,0,1,1,0,1,1,1,1,0
875041677,1,0,1,0,1,0,1,1,0,1,1,1,1,0
875547890,1,0,1,0,1,0,1,1,0,1,1,1,1,0
876053676,1,0,1,0,1,0,1,1,0,1,1,1,1,0
876559784,1,0,1,0,1,0,1,1,0,1,1,1,1,0
877065693,1,0,1,0,1,0,1,1,0,1,1,1,1,0
877571903,1,0,1,0,1,0,1,1,0,1,1,1,1,0
878077667,1,0,1,0,1,0,1,1,0,1,1,1,1,0
878275765,0,0,1,0,1,0,1,1,0,1,1,1,1,0
878529747,0,0,1,0,1,0,1,1,0,1,1,1,1,0
878541668,0,0,1,0,1,0,1,1,0,1,1,1,1,0
879027684,0,0,1,0,1,0,1,1,0,1,1,1,1,0
