timestamp,mag_inconsistency_angle
514000,0.0
1000000,0.0
1497000,0.0
2002000,0.0
2505000,0.0
3002000,0.0
3501000,0.0
4001000,0.0
4506000,0.0
5000000,0.0
5502000,0.0
6001000,0.0
6497000,0.0
7004000,0.0
7501000,0.0
8001000,0.0
8504000,0.0
9002000,0.0
9500000,0.0
10002000,0.0
10506000,0.0
10996000,0.0
11502000,0.0
12002000,0.0
12500000,0.0
13001000,0.0
13500000,0.0
13997000,0.0
14497000,0.0
15002000,0.0
15500000,0.0
15997000,0.0
16501000,0.0
16997000,0.0
17500000,0.0
18000000,0.0
18502000,0.0
18960000,0.0
52568000,0.0
52573000,0.0
53069000,1.5772068e-09
