timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
2001000,135.01953,89.5355,0,84,9059,1024000,0,3,255
3005000,190.69531,75.91374,0,149,170,1024000,0,3,255
4008000,235.90918,67.11499,0,212,195,1024000,0,3,255
5009000,280.08203,62.01993,0,323,367,1024000,0,3,255
6013000,326.92676,59.22586,0,399,211,1024000,0,3,255
7013000,371.917,57.042484,0,496,812,1024000,0,3,255
8013000,421.35742,56.03157,0,603,492,1024000,0,3,255
9016000,472.333,55.418633,0,682,637,1024000,0,3,255
10016000,522.251,54.841015,0,763,596,1024000,0,3,255
11020000,577.4883,54.85782,0,853,787,1024000,0,3,255
12021000,634.67285,55.054893,0,942,951,1024000,0,3,255
13025000,693.5449,55.341915,0,1046,1038,1024000,0,3,255
14028000,753.15625,55.645084,0,1145,897,1024000,0,3,255
15028000,810.16016,55.73857,0,1229,1187,1024000,0,3,255
16028000,865.1084,55.6877,0,1323,1972,1024000,0,3,255
17028000,922.3242,55.780117,0,1416,1997,1024000,0,3,255
18028000,980.2832,55.904373,0,1518,1802,1024000,0,3,255
19028000,1037.7529,55.98883,0,1624,1291,1024000,0,3,255
20032000,1095.1826,56.05111,0,1718,1243,1024000,0,3,255
21033000,1149.4766,55.962833,0,1825,1657,1024000,0,3,255
22036000,1204.376,55.905674,0,1922,1814,1024000,0,3,255
23037000,1262.2578,55.990852,0,2034,1972,1024000,0,3,255
24040000,1322.8672,56.179863,0,2122,2050,1024000,0,3,255
25045000,1382.5957,56.312958,0,2225,3174,1024000,0,3,255
26045000,1442.3574,56.447926,0,2324,3305,1024000,0,3,255
27045000,1503.1758,56.612526,0,2419,3379,1024000,0,3,255
28045000,1561.1504,56.66196,0,2524,2576,1024000,0,3,255
29048000,1617.8066,56.655807,0,2611,2438,1024000,0,3,255
30049000,1674.5371,56.656418,0,2725,2583,1024000,0,3,255
31053000,1733.8379,56.735535,0,2832,2788,1024000,0,3,255
32056000,1795.1074,56.87379,0,2927,2857,1024000,0,3,255
33056000,1855.3203,56.976334,0,3037,2850,1024000,0,3,255
34056000,1915.3242,57.066536,0,3138,2961,1024000,0,3,255
35056000,1974.1738,57.118126,0,3233,3220,1024000,0,3,255
36061000,2034.2471,57.19318,0,3340,3800,1024000,0,3,255
37064000,2093.7246,57.250954,0,3443,3904,1024000,0,3,255
38064000,2152.2207,57.284092,0,3543,3505,1024000,0,3,255
39065000,2210.9873,57.32104,0,3657,3122,1024000,0,3,255
40065000,2270.5215,57.376972,0,3757,3606,1024000,0,3,255
41069000,2331.045,57.448856,0,3845,3107,1024000,0,3,255
42072000,2388.54,57.44583,0,3949,3145,1024000,0,3,255
43076000,2445.957,57.439754,0,4059,3261,1024000,0,3,255
44076000,2504.9082,57.474434,0,4168,3389,1024000,0,3,255
45076000,2561.7402,57.460026,0,4269,4125,1024000,0,3,255
46077000,2619.0723,57.455956,0,4373,3746,1024000,0,3,255
