timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
11045000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
19549000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
40708000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
43792000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43836000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43884000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43933000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43984000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44036000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44084000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44137000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44192000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44245000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44300000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44352000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44400000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44445000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44496000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44553000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44605000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44645000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44704000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44745000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44756000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44813000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44861000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44908000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44957000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
45012000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
45064000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
45116000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
45161000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
45213000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
45256000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
45313000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
45364000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
45413000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
45457000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
45513000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
45565000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
45613000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
45656000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
45716000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
45756000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
