timestamp,mag_inconsistency_angle
500000,0.0
1000000,0.0
1500000,0.0
2001000,0.0
2500000,0.0
3000000,0.0
3500000,0.0
3996000,0.0
4500000,0.0
5000000,0.0
5501000,0.0
6005000,0.0
6500000,0.0
7000000,0.0
7505000,0.0
8000000,0.0
8497000,0.0
8996000,0.0
9505000,0.0
9996000,0.0
10500000,0.0
11000000,0.0
11500000,0.0
11996000,0.0
12501000,0.0
12993000,0.0
13500000,0.0
13997000,0.0
14497000,0.0
14997000,0.0
15501000,0.0
16001000,0.0
16496000,0.0
17000000,0.0
17500000,0.0
18001000,0.0
18500000,0.0
19001000,0.0
19501000,0.0
19549000,0.0
45796000,0.0
45801000,0.0
46300000,1.4230868e-09
