timestamp,tilt_limit,takeoff_state
725000,0.0,1
11045000,0.0026,1
11057000,0.005,1
12041000,0.20179996,1
12085000,0.20943952,1
19557000,0.20943952,2
20565000,0.20943952,3
21744000,0.20943952,4
24752000,0.21183951,5
24760000,0.21343951,5
25748000,0.4110398,5
26744000,0.61024034,5
27629000,0.7853982,5
43792000,0.7829982,3
43801000,0.7811982,3
44793000,0.58279747,3
45792000,0.3829969,1
