timestamp,speed_xy,speed_up,speed_down,want_takeoff
11653000,5.0,3.0,1.0,0
11672000,5.0,3.0,1.0,0
12653000,5.0,3.0,1.0,0
13653000,5.0,3.0,1.0,0
14648000,5.0,3.0,1.0,0
15653000,5.0,3.0,1.0,0
16648000,5.0,3.0,1.0,0
17645000,5.0,3.0,1.0,0
18645000,5.0,3.0,1.0,0
19653000,5.0,3.0,1.0,0
19725000,5.0,3.0,1.0,0
40712000,5.0,3.0,1.0,0
40732000,5.0,3.0,1.0,0
41712000,5.0,3.0,1.0,0
42712000,5.0,3.0,1.0,0
43709000,5.0,3.0,1.0,0
44712000,5.0,3.0,1.0,0
45705000,5.0,3.0,1.0,0
46712000,5.0,3.0,1.0,0
