timestamp,main_state_changes,main_state
61000,0,0
565000,0,0
1073000,0,0
1524000,0,0
2028000,0,0
2533000,0,0
3036000,0,0
3545000,0,0
4045000,0,0
4269000,0,0
4773000,0,0
5280000,0,0
5793000,0,0
6297000,0,0
6808000,0,0
7321000,0,0
7829000,0,0
8332000,0,0
8840000,0,0
9341000,0,0
9856000,0,0
10365000,0,0
10869000,0,0
11045000,1,4
11556000,1,4
12060000,1,4
12560000,1,4
13068000,1,4
13577000,1,4
14084000,1,4
14592000,1,4
15097000,1,4
15613000,1,4
16121000,1,4
16628000,1,4
17136000,1,4
17637000,1,4
18140000,1,4
18592000,1,4
19100000,1,4
19276000,1,4
19549000,1,4
19736000,2,7
19864000,2,7
20372000,2,7
20420000,2,7
20525000,2,7
20540000,2,7
21049000,2,7
21556000,2,7
21704000,2,7
21740000,2,7
22240000,2,7
22749000,2,7
23257000,2,7
23769000,2,7
24276000,2,7
24777000,2,7
25288000,2,7
25796000,2,7
26296000,2,7
26800000,2,7
27000000,2,7
27013000,2,7
27092000,2,7
27144000,2,7
27653000,2,7
28165000,2,7
28673000,2,7
29188000,2,7
29688000,2,7
30189000,2,7
30260000,2,7
30344000,2,7
30453000,2,7
30956000,2,7
31464000,2,7
31976000,2,7
32484000,2,7
32985000,2,7
33493000,2,7
34000000,2,7
34508000,2,7
35016000,2,7
35525000,2,7
36033000,2,7
36548000,2,7
37057000,2,7
37565000,2,7
38077000,2,7
38581000,2,7
39088000,2,7
39588000,2,7
40100000,2,7
40604000,2,7
40708000,3,11
41212000,3,11
41712000,3,11
42217000,3,11
42720000,3,11
43233000,3,11
43737000,3,11
44245000,3,11
44756000,3,11
45256000,3,11
45756000,3,11
45792000,3,11
45952000,3,11
46460000,3,11
