timestamp,timestamp_sample,device_id,error_count,pressure,temperature
29378989,29378980,3997730,0,993.8,48.78
29389014,29389004,3997730,0,993.82996,48.78
30381705,30381676,3997730,0,993.82,48.86
31364532,31364522,3997730,0,993.83997,48.93
32367216,32367204,3997730,0,993.82996,48.98
33370002,33369992,3997730,0,993.82996,49.059998
34372908,34372898,3997730,0,993.94995,49.079998
35375518,35375507,3997730,0,993.64996,48.92
36378209,36378199,3997730,0,993.6,48.85
37380988,37380978,3997730,0,993.70996,48.84
38373686,38373676,3997730,0,993.68,48.8
39376360,39376350,3997730,0,993.64996,48.73
40379115,40379104,3997730,0,993.63,48.579998
41381989,41381977,3997730,0,993.72,48.469997
42374758,42374748,3997730,0,993.63,48.36
43377488,43377478,3997730,0,993.64996,48.27
44380193,44380183,3997730,0,993.68,48.17
45362826,45362816,3997730,0,993.62,48.11
46365580,46365570,3997730,0,993.63995,48.059998
47368247,47368237,3997730,0,993.63,48.0
48370970,48370960,3997730,0,993.52997,47.93
49373826,49373815,3997730,0,993.61,47.87
50376519,50376509,3997730,0,993.6,47.789997
51379281,51379272,3997730,0,993.56,47.73
52371934,52371924,3997730,0,993.6,47.67
53374660,53374650,3997730,0,993.5,47.59
54377332,54377322,3997730,0,993.57996,47.489998
55380148,55380138,3997730,0,993.57,47.41
56372706,56372695,3997730,0,993.5,47.309998
57375514,57375503,3997730,0,993.54,47.219997
58378318,58378308,3997730,0,993.56,47.11
59360843,59360833,3997730,0,993.69995,47.02
60363744,60363734,3997730,0,993.95996,46.89
61366393,61366382,3997730,0,993.86,46.82
62369136,62369126,3997730,0,993.8,46.829998
63371748,63371738,3997730,0,993.73,46.87
