timestamp,rtl_time_s,rtl_limit_fraction
11088000,0.0,0.0
12092000,0.0806982,8.9664674e-05
13104000,0.12004697,0.00013338555
14112000,0.19229814,0.00021366462
15116000,0.18184242,0.00020204714
16116000,0.028085431,3.1206037e-05
17123000,0.15182278,0.00016869199
18164000,0.13201657,0.0001466851
19180000,0.030463997,3.3848886e-05
20200000,0.2514923,0.0002794359
21208000,0.57278526,0.00063642807
22236000,0.79280454,0.000880894
23285000,0.8576719,0.0009529689
24300000,0.7685606,0.00085395627
25321000,0.76056844,0.0008450761
26323000,0.82897156,0.0009210796
27348000,0.83727515,0.00093030574
28352000,0.8722859,0.0009692066
29372000,0.89451194,0.0009939022
30385000,0.91113365,0.0010123708
31396000,0.9270254,0.0010300282
32401000,1.0150151,0.0011277946
33424000,1.0442461,0.0011602734
34436000,1.1778826,0.0013087584
35480000,1.2356702,0.0013729669
36493000,1.2616202,0.0014018003
37540000,1.3189261,0.0014654736
38540000,1.3552,0.0015057778
39564000,1.3750458,0.0015278287
40564000,1.3254266,0.0014726963
41580000,1.3790433,0.0015322705
42596000,1.4415774,0.0016017527
43604000,1.4951079,0.0016612312
44640000,1.353383,0.0015037588
45644000,0.6757655,0.00075085065
46676000,0.7176055,0.0007973395
47724000,0.70830625,0.000787007
48725000,0.6697283,0.00074414257
49736000,0.010788517,1.1987242e-05
