timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
14856000,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,2,0,0,0,0,1
15836000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,2,0,0,0,0,1
15972000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,2,0,0,0,0,1
16104000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,2,0,0,0,0,1
16620000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,2,0,0,0,0,1
16744000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,2,0,0,0,0,1
16807000,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,2,0,0,0,0,1
18048000,-1.0,0.0,2.0,3.0,-0.068975285,-0.013841719,666.0,183,2,0,0,0,0,1
23216000,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,2,0,0,0,0,1
23373000,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,2,0,0,0,0,1
28536000,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,2,0,0,0,0,1
28608000,0.0,0.0,2.0,5.0,0.2,0.0,666.0,183,2,0,0,0,0,1
43959000,0.0,0.0,2.0,5.0,0.0,0.0,777.0,183,2,0,0,0,0,1
44040000,40.154056549072266,116.259521484375,0.0,0.0,0.0,0.0,49.906,21,2,0,0,0,0,1
44051000,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,2,0,0,0,0,1
49572000,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,2,0,0,0,0,1
