timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
51000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
552000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1052000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1520000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2020000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2524000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3036000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3540000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4040000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4268000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4769000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
5272000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
5772000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6272000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6776000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
7276000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
7784000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
8295000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
8796000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
9304000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
9805000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
10316000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
10824000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
11088000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
11589000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
12104000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
12612000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
13112000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
13616000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
14121000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
14632000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
14864000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
15368000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
15472000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
15848000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
15980000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
16116000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
16616000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
16628000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
16760000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
16820000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
17328000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
17828000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
18060000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
18565000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
19080000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
19588000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
20096000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
20604000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
21104000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
21612000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
22123000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
22631000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
23136000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
23184000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
23228000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
23384000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
23444000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
23947000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
24451000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
24960000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
25464000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
25972000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
26480000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
26988000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
27488000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
28000000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
28500000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
28536000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
28548000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
28616000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
29120000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
29632000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
30132000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
30636000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
31139000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
31644000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
32151000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
32663000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
33172000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
33672000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
34176000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
34676000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
35176000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
35680000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
36185000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
36692000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
37192000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
37692000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
38192000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
38704000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
39204000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
39712000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
40212000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
40719000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
41228000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
41732000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
42244000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
42752000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
43257000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
43768000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
43965000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
44051000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
44061000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
44576000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
45084000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
45592000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
46100000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
46612000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
47116000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
47620000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
48120000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
48620000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
49128000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
49164000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
49584000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
50092000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
