timestamp,mag_inconsistency_angle
520000,0.0
1000000,0.0
1496000,0.0
2000000,0.0
2501000,0.0
2996000,0.0
3501000,0.0
4001000,0.0
4500000,0.0
5000000,0.0
5508000,0.0
6000000,0.0
6501000,0.0
7003000,0.0
7500000,0.0
8000000,0.0
8500000,0.0
9001000,0.0
9501000,0.0
10000000,0.0
10500000,0.0
11000000,0.0
11500000,0.0
12001000,0.0
12501000,0.0
13000000,0.0
13500000,0.0
14000000,0.0
14500000,0.0
15001000,0.0
15500000,0.0
15996000,0.0
16496000,0.0
17001000,0.0
17505000,0.0
18002000,0.0
18304000,0.0
47633000,0.0
47636000,0.0
48132000,8.114003e-06
