timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_x[3],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_y[3],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_frequencies_z[3],peak_magnitude_x[0],peak_magnitude_x[1],peak_magnitude_x[2],peak_magnitude_x[3],peak_magnitude_y[0],peak_magnitude_y[1],peak_magnitude_y[2],peak_magnitude_y[3],peak_magnitude_z[0],peak_magnitude_z[1],peak_magnitude_z[2],peak_magnitude_z[3],total_energy[0],total_energy[1],total_energy[2]
28448942,28445333,6684682,1998.159,1.9513272,nan,nan,nan,nan,46.831852,nan,nan,nan,60.491142,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,10.0,nan,nan,nan,419.0,457.0,450.0
29247456,29244133,6684682,1998.159,1.9513272,nan,nan,nan,nan,nan,nan,nan,nan,48.78235,39.03229,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,16.0,nan,nan,467.0,457.0,559.0
29373803,29371753,6684682,1998.159,1.9513272,nan,nan,nan,nan,nan,nan,nan,nan,48.565453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,450.0,493.0,477.0
29500471,29499378,6684682,1998.159,1.9513272,nan,nan,nan,nan,81.93019,nan,nan,nan,81.91326,nan,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,20.0,nan,nan,nan,451.0,467.0,512.0
29630682,29628506,6684682,1998.159,1.9513272,nan,nan,nan,nan,48.617256,nan,nan,nan,80.036224,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,17.0,nan,nan,nan,478.0,456.0,509.0
29757340,29756132,6684682,1998.159,1.9513272,nan,nan,nan,nan,80.0469,nan,nan,nan,81.95574,nan,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,20.0,nan,nan,nan,461.0,524.0,526.0
29882823,29882259,6684682,1998.159,1.9513272,nan,nan,nan,nan,81.952545,56.422565,nan,nan,81.95574,nan,nan,nan,nan,nan,nan,nan,17.0,10.0,nan,nan,20.0,nan,nan,nan,460.0,470.0,526.0
29887093,29883759,6684682,1998.159,1.9513272,nan,nan,nan,nan,81.952545,56.422565,nan,nan,81.89413,38.808815,46.918232,nan,nan,nan,nan,nan,17.0,10.0,nan,nan,18.0,16.0,10.0,nan,460.0,470.0,492.0
30013884,30012887,6684682,1998.159,1.9513272,nan,nan,nan,nan,nan,nan,nan,nan,36.965668,82.05014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,17.0,nan,nan,457.0,504.0,540.0
30143886,30140515,6684682,1998.159,1.9513272,nan,nan,nan,nan,nan,nan,nan,nan,82.00816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,455.0,480.0,515.0
30270311,30268141,6684682,1998.159,1.9513272,nan,nan,nan,nan,83.78133,nan,nan,nan,81.95574,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,16.0,nan,nan,nan,485.0,455.0,458.0
30396411,30395768,6684682,1998.159,1.9513272,nan,nan,nan,nan,81.87775,nan,nan,nan,81.95574,nan,nan,nan,nan,nan,nan,nan,26.0,nan,nan,nan,16.0,nan,nan,nan,491.0,493.0,458.0
30400596,30397270,6684682,1998.159,1.9513272,nan,nan,nan,nan,81.87775,nan,nan,nan,81.67355,nan,nan,nan,nan,nan,nan,nan,26.0,nan,nan,nan,25.0,nan,nan,nan,491.0,493.0,523.0
30522577,30521909,6684682,1998.159,1.9513272,33.390293,nan,nan,nan,81.87775,nan,nan,nan,81.67355,nan,nan,nan,16.0,nan,nan,nan,26.0,nan,nan,nan,25.0,nan,nan,nan,509.0,493.0,523.0
30526792,30523395,6684682,1998.159,1.9513272,33.390293,nan,nan,nan,80.24192,nan,nan,nan,81.67355,nan,nan,nan,16.0,nan,nan,nan,18.0,nan,nan,nan,25.0,nan,nan,nan,509.0,523.0,523.0
30653073,30651053,6684682,1998.159,1.9513272,nan,nan,nan,nan,80.23885,81.795044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,13.0,nan,nan,nan,nan,nan,nan,453.0,475.0,498.0
30783693,30781698,6684682,1998.159,1.9513272,nan,nan,nan,nan,81.701614,nan,nan,nan,81.79841,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,13.0,nan,nan,nan,487.0,482.0,461.0
30910184,30909331,6684682,1998.159,1.9513272,nan,nan,nan,nan,80.233315,nan,nan,nan,80.10711,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,17.0,nan,nan,nan,485.0,456.0,499.0
31035925,31035405,6684682,1998.159,1.9513272,50.624958,nan,nan,nan,81.73299,nan,nan,nan,80.10711,nan,nan,nan,17.0,nan,nan,nan,25.0,nan,nan,nan,17.0,nan,nan,nan,443.0,511.0,499.0
31040277,31036952,6684682,1998.159,1.9513272,50.624958,nan,nan,nan,81.73299,nan,nan,nan,81.95574,nan,nan,nan,17.0,nan,nan,nan,25.0,nan,nan,nan,25.0,nan,nan,nan,443.0,511.0,509.0
31166645,31164579,6684682,1998.159,1.9513272,nan,nan,nan,nan,81.71824,nan,nan,nan,81.95574,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,nan,25.0,nan,nan,nan,451.0,464.0,509.0
31292773,31292207,6684682,1998.159,1.9513272,nan,nan,nan,nan,80.17028,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,471.0,484.0,522.0
31423540,31419835,6684682,1998.159,1.9513272,nan,nan,nan,nan,81.860085,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,481.0,466.0,470.0
