timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,average_time_to_full,over_discharge_count,connected,source,priority,id,is_powering_off,warning
113895223,11.749026,11.751612,0.46738586,0.5102306,-1.0,16.233881,0.52873844,1.0721827,nan,3,3.917204,3.917204,3.917204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
113905232,11.758729,11.751682,0.48964232,0.5098269,-1.0,16.235243,0.52878183,1.0721755,nan,3,3.9172275,3.9172275,3.9172275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
114095224,11.690809,11.750494,0.5067627,0.5090549,-1.0,16.262022,0.5281958,1.0722717,nan,3,3.9168313,3.9168313,3.9168313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
114295248,11.72671,11.743118,0.5170349,0.5081089,-1.0,16.290163,0.5241627,1.0729346,nan,3,3.9143727,3.9143727,3.9143727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
114495225,11.7257395,11.740099,0.49991453,0.5062218,-1.0,16.31809,0.5225381,1.0732019,nan,3,3.9133663,3.9133663,3.9133663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
114695223,11.720888,11.737392,0.5067627,0.5061422,-1.0,16.34619,0.5210776,1.0734422,nan,3,3.9124641,3.9124641,3.9124641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
114895222,11.722828,11.735444,0.50505066,0.50608057,-1.0,16.374304,0.5200309,1.0736146,nan,3,3.9118147,3.9118147,3.9118147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
115095226,11.731562,11.734062,0.5041946,0.5078486,-1.0,16.402702,0.5192918,1.0737363,nan,3,3.911354,3.911354,3.911354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
115295248,11.708274,11.731963,0.4982025,0.5070635,-1.0,16.430794,0.5181493,1.0739244,nan,3,3.9106543,3.9106543,3.9106543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
115495225,11.727679,11.73087,0.5076187,0.5059145,-1.0,16.458784,0.51756185,1.0740212,nan,3,3.91029,3.91029,3.91029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
115695223,11.72865,11.729251,0.5170349,0.5063652,-1.0,16.486977,0.5166783,1.0741669,nan,3,3.9097502,3.9097502,3.9097502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
115895295,11.722828,11.728268,0.46652985,0.50363123,-1.0,16.514704,0.51614517,1.0742548,nan,3,3.9094226,3.9094226,3.9094226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
