timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
960000,960000,1310988,-0.00479369,0.0058589545,0.0,25.0,0,1
1956000,1956000,1310988,0.0015978967,-0.0005326322,-0.002130529,25.0,0,1
2964000,2964000,1310988,-0.00479369,0.0026631611,0.004261058,25.0,0,1
3960000,3960000,1310988,-0.0031957934,-0.002130529,0.0031957934,25.0,0,1
4956000,4956000,1310988,0.004261058,-0.0015978967,-0.0010652645,25.0,0,1
5952000,5952000,1310988,0.00479369,-0.00479369,-0.0037284256,25.0,0,1
6956000,6956000,1310988,0.0031957934,-0.0026631611,-0.0005326322,25.0,0,1
7968000,7968000,1310988,-0.008522116,-0.004261058,0.0015978967,25.0,0,1
8964000,8964000,1310988,0.0005326322,-0.0031957934,0.0037284256,25.0,0,1
9956000,9956000,1310988,0.0005326322,-0.004261058,0.0053263223,25.0,0,1
10956000,10956000,1310988,0.0010652645,0.0053263223,-0.0053263223,25.0,0,1
11968000,11968000,1310988,0.0015978967,0.0031957934,-0.0015978967,25.0,0,1
12960000,12960000,1310988,0.0063915867,0.00479369,-0.004261058,25.0,0,1
13960000,13960000,1310988,0.002130529,-0.006924219,0.0031957934,25.0,0,1
14952000,14952000,1310988,0.0,0.00479369,0.0010652645,25.0,0,1
15968000,15968000,1310988,0.0005326322,0.004261058,-0.0005326322,25.0,0,1
16960000,16960000,1310988,0.007456851,-0.00479369,-0.0026631611,25.0,0,1
17960000,17960000,1310988,0.0063915867,-0.0063915867,0.0053263223,25.0,0,1
18956000,18956000,1310988,-0.004261058,0.0015978967,0.0005326322,25.0,0,1
19968000,19968000,1310988,0.0015978967,-0.0053263223,-0.0053263223,25.0,0,1
20964000,20964000,1310988,0.0063915867,0.0010652645,-0.0037284256,25.0,0,1
21944000,21944000,1310988,-0.0031957934,-0.0015978967,-0.0010652645,25.0,0,1
22960000,22960000,1310988,0.0005326322,0.0010652645,-0.002130529,25.0,0,1
23972000,23972000,1310988,-0.002130529,-0.004261058,-0.0010652645,25.0,0,1
24952000,24952000,1310988,0.0,0.004261058,-0.004261058,25.0,0,1
25952000,25952000,1310988,0.007456851,-0.0005326322,-0.00479369,25.0,0,1
26960000,26960000,1310988,0.0037284256,0.0,-0.0005326322,25.0,0,1
27952000,27952000,1310988,0.0015978967,-0.0031957934,-0.0037284256,25.0,0,1
28956000,28956000,1310988,0.0010652645,0.002130529,0.00479369,25.0,0,1
29956000,29956000,1310988,-0.010652645,-0.017044231,-0.041545313,25.0,0,1
30964000,30964000,1310988,-0.017576864,-0.021837922,0.00958738,25.0,0,1
31960000,31960000,1310988,0.0127831735,-0.009054748,-0.002130529,25.0,0,1
32960000,32960000,1310988,-0.0015978967,0.017576864,0.0010652645,25.0,0,1
33964000,33964000,1310988,0.0005326322,0.0063915867,0.0026631611,25.0,0,1
34960000,34960000,1310988,0.0,-0.022370555,0.009054748,25.0,0,1
35960000,35960000,1310988,0.0063915867,0.00479369,-0.0063915867,25.0,0,1
36968000,36968000,1310988,-0.029294772,0.00958738,-0.002130529,25.0,0,1
37960000,37960000,1310988,-0.0015978967,-0.006924219,-0.0010652645,25.0,0,1
38960000,38960000,1310988,-0.0053263223,0.009054748,0.0005326322,25.0,0,1
39960000,39960000,1310988,0.004261058,-0.0010652645,-0.008522116,25.0,0,1
40960000,40960000,1310988,-0.012250541,0.010120012,0.0,25.0,0,1
41968000,41968000,1310988,-0.00479369,-0.002130529,0.0053263223,25.0,0,1
42968000,42968000,1310988,0.0,0.0031957934,-0.0010652645,25.0,0,1
43955000,43955000,1310988,-0.00958738,-0.006924219,-0.0010652645,25.0,0,1
44971000,44971000,1310988,-0.007456851,-0.0031957934,0.0031957934,25.0,0,1
45968000,45968000,1310988,0.0005326322,-0.004261058,0.0010652645,25.0,0,1
46964000,46964000,1310988,-0.015446335,-0.008522116,-0.0005326322,25.0,0,1
47952000,47952000,1310988,0.002130529,0.002130529,-0.0031957934,25.0,0,1
48964000,48964000,1310988,-0.0026631611,0.007989483,0.0010652645,25.0,0,1
49960000,49960000,1310988,0.0037284256,0.0031957934,-0.0031957934,25.0,0,1
50960000,50960000,1310988,0.00479369,-0.0063915867,-0.0010652645,25.0,0,1
51968000,51968000,1310988,-0.013848438,0.0005326322,0.0010652645,25.0,0,1
52964000,52964000,1310988,-0.00958738,0.00479369,0.0037284256,25.0,0,1
53956000,53956000,1310988,-0.0063915867,-0.0005326322,0.0053263223,25.0,0,1
54956000,54956000,1310988,-0.0037284256,0.002130529,-0.0053263223,25.0,0,1
55960000,55960000,1310988,-0.0053263223,-0.0026631611,-0.0031957934,25.0,0,1
56964000,56964000,1310988,0.0026631611,-0.0031957934,-0.0010652645,25.0,0,1
57968000,57968000,1310988,0.0010652645,-0.004261058,0.00958738,25.0,0,1
58972000,58972000,1310988,0.0005326322,0.0015978967,0.00479369,25.0,0,1
