timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
2004000,154.6836,85.93533,0,80,8403,1024000,0,3,253
3004000,214.375,76.5625,0,146,647,1024000,0,3,253
4004000,266.85352,70.22461,0,208,506,1024000,0,3,253
5008000,318.9209,66.38653,0,275,638,1024000,0,3,253
6008000,373.05664,64.27578,0,327,935,1024000,0,3,253
7008000,429.50586,63.125492,0,378,742,1024000,0,3,253
8008000,483.6748,61.97781,0,442,867,1024000,0,3,253
9008000,532.98535,60.538998,0,493,10096,1024000,0,3,253
10008000,579.5918,59.117893,0,544,22561,1024000,0,3,253
11008000,659.78125,61.068237,0,612,302,1024000,0,3,253
12008000,720.4512,61.034496,0,659,342,1024000,0,3,253
13012000,782.86426,61.12307,0,723,377,1024000,0,3,253
14012000,837.0801,60.622833,0,796,7289,1024000,0,3,253
15016000,891.0,60.15393,0,873,16714,1024000,0,3,253
16016000,948.8838,60.010357,0,941,20966,1024000,0,3,253
17020000,1027.1084,61.079235,0,1013,1234,1024000,0,3,253
18020000,1089.8242,61.171097,0,1090,1234,1024000,0,3,253
19024000,1148.833,61.0432,0,1159,879,1024000,0,3,253
20024000,1208.8428,60.99106,0,1234,1381,1024000,0,3,253
21024000,1260.5605,60.545654,0,1298,9552,1024000,0,3,253
22024000,1314.3516,60.236095,0,1357,14624,1024000,0,3,253
23028000,1390.042,60.902645,0,1431,1450,1024000,0,3,253
24032000,1443.3047,60.571793,0,1495,7567,1024000,0,3,253
25032000,1516.6094,61.08464,0,1566,1873,1024000,0,3,253
26032000,1588.6006,61.506912,0,1652,1973,1024000,0,3,253
27035000,1649.915,61.492863,0,1735,13214,1024000,0,3,253
28036000,1711.3281,61.48779,0,1817,21241,1024000,0,3,253
29036000,1796.1719,62.29786,0,1869,1822,1024000,0,3,253
30040000,1857.1719,62.246006,0,1911,1416,1024000,0,3,253
31040000,1918.9854,62.23198,0,1979,2298,1024000,0,3,253
32040000,1983.7012,62.309998,0,2063,2219,1024000,0,3,253
33044000,2034.8291,61.961906,0,2140,14699,1024000,0,3,253
34044000,2109.6182,62.34096,0,2220,2618,1024000,0,3,253
35044000,2171.9785,62.34152,0,2295,2751,1024000,0,3,253
36048000,2233.5537,62.313183,0,2379,2835,1024000,0,3,253
37048000,2295.8643,62.313114,0,2462,1199,1024000,0,3,253
38048000,2356.585,62.271034,0,2518,3089,1024000,0,3,253
39048000,2420.121,62.3036,0,2579,3032,1024000,0,3,253
40048000,2483.8398,62.339115,0,2633,2969,1024000,0,3,253
41048000,2545.3906,62.319817,0,2691,2517,1024000,0,3,253
42048000,2607.1006,62.305244,0,2770,2878,1024000,0,3,253
43048000,2669.9678,62.318363,0,2818,2695,1024000,0,3,253
44048000,2731.834,62.30805,0,2873,2695,1024000,0,3,253
45051000,2794.0537,62.301907,0,2929,3691,1024000,0,3,253
46052000,2857.745,62.330856,0,2990,3056,1024000,0,3,253
47056000,2919.9014,62.32181,0,3048,2998,1024000,0,3,253
48060000,2981.2412,62.296078,0,3118,3562,1024000,0,3,253
49060000,3042.959,62.284245,0,3173,3533,1024000,0,3,253
50063000,3105.3555,62.28275,0,3228,3836,1024000,0,3,253
51068000,3167.6748,62.277344,0,3294,3973,1024000,0,3,253
52072000,3229.338,62.260696,0,3372,4000,1024000,0,3,253
53076000,3293.0889,62.284172,0,3416,3648,1024000,0,3,253
54076000,3354.166,62.26177,0,3476,4249,1024000,0,3,253
55076000,3417.8252,62.28724,0,3529,4142,1024000,0,3,253
56076000,3483.3447,62.345085,0,3567,3943,1024000,0,3,253
57076000,3544.7197,62.32803,0,3637,4206,1024000,0,3,253
58076000,3609.7305,62.374386,0,3675,3683,1024000,0,3,253
59076000,3677.6758,62.469013,0,3746,388,1024000,0,3,253
