timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
204000,204000,-0.013764406,-0.013630532,-9.755716
208000,208000,-0.041558824,0.027634952,-9.798387
252000,252000,-0.015926432,-0.027709078,-9.730237
304000,304000,-0.033940103,-0.020420266,-9.818249
356000,356000,-0.0064088237,-0.009957874,-9.8225565
404000,404000,-0.025754225,-0.066470675,-9.713666
456000,456000,-0.030801266,0.028391164,-9.655673
500000,500000,0.030851595,-0.0010735127,-9.746849
556000,556000,-0.012365856,0.011672657,-9.728537
596000,596000,0.053384904,0.023539504,-9.701712
648000,648000,0.019270739,-0.02972681,-9.689174
704000,704000,0.0039575053,-0.017494608,-9.712256
756000,756000,0.038051095,0.04003175,-9.701082
808000,808000,-0.02404093,0.011081326,-9.763018
856000,856000,-0.023602208,-0.03616152,-9.768522
900000,900000,0.08324257,0.026363824,-9.800012
956000,956000,0.002150204,-0.0460647,-9.719376
1004000,1004000,-0.034905255,0.017959587,-9.83436
1052000,1052000,0.034568977,0.016916407,-9.833537
1100000,1100000,0.030850241,-0.012794952,-9.762899
1148000,1148000,-0.0077266176,0.018945707,-9.747029
1200000,1200000,0.0026269704,0.037039552,-9.704842
1260000,1260000,0.06727163,0.023349086,-9.814224
1304000,1304000,-0.0017441281,-0.03972432,-9.882401
1356000,1356000,-0.031243993,-0.014064833,-9.797728
1408000,1408000,0.0010099944,-0.05332504,-9.745415
1456000,1456000,0.008860211,0.03152071,-9.760158
1507000,1507000,0.020735389,-0.013871862,-9.841161
1560000,1560000,0.04406456,-0.08344742,-9.695497
1604000,1604000,-0.065808184,-0.021268085,-9.781618
1660000,1660000,-0.032930985,0.0024908315,-9.902495
1700000,1700000,0.01958393,0.060966857,-9.806828
1748000,1748000,-0.012390359,-0.018954247,-9.958202
1804000,1804000,-0.039471168,-0.057050183,-9.838717
1848000,1848000,-0.052243896,-0.05614789,-9.78236
1904000,1904000,-0.05272785,-0.0342746,-9.742558
1948000,1948000,0.058499247,-0.03068009,-9.912109
2004000,2004000,-0.015483318,0.024649339,-9.665809
2056000,2056000,-0.054088555,0.021926237,-9.768157
2108000,2108000,-0.01457286,0.04206327,-9.773611
2148000,2148000,0.013115711,-0.01740006,-9.81567
2204000,2204000,-0.003024971,-0.014816031,-9.754419
2256000,2256000,0.033626087,0.061151188,-9.836664
2308000,2308000,0.01898072,-0.025772484,-9.836797
2356000,2356000,0.010747001,0.06580369,-9.815533
2404000,2404000,0.0061505963,-0.0147538,-9.739968
2452000,2452000,-0.032869812,-0.04047808,-9.788851
2504000,2504000,0.002560764,0.05873735,-9.930988
2560000,2560000,0.036751166,0.04205577,-9.879644
2608000,2608000,0.0043966332,0.027194384,-9.781847
2660000,2660000,-0.043259952,-0.032496277,-9.850286
2704000,2704000,0.027951948,0.010947024,-9.768244
2756000,2756000,0.034889437,-0.0036057793,-9.814314
2808000,2808000,0.030619977,0.026183179,-9.903015
2852000,2852000,0.0255144,-0.015496649,-9.848715
2904000,2904000,-0.019403525,0.060394198,-9.816278
2956000,2956000,-0.0009073864,-0.050411265,-9.868391
3004000,3004000,-0.0046483898,-0.0077131744,-9.74889
3060000,3060000,-0.047194105,-0.015843,-9.751483
3107000,3107000,0.011260124,0.0071083857,-9.760955
3152000,3152000,-0.00041328138,0.016307864,-9.729408
3204000,3204000,0.022342559,0.0053997603,-9.796385
3252000,3252000,-0.023741331,-0.042614724,-9.856539
3304000,3304000,-0.068932965,0.010705208,-9.737291
3352000,3352000,0.0013165101,-0.0146023305,-9.772121
3408000,3408000,-0.0019576517,-0.015959347,-9.768096
3456000,3456000,0.04699856,0.061545566,-9.8376875
3500000,3500000,0.0049837832,0.014580228,-9.719658
3555000,3555000,-0.03755634,-0.03546012,-9.896319
3604000,3604000,-0.04037973,0.015902145,-9.821014
3652000,3652000,-0.02047746,0.0050901314,-9.823971
3696000,3696000,-0.012693399,-0.01035946,-9.683767
3760000,3760000,0.010461072,0.02958079,-9.834526
3800000,3800000,0.028785734,0.036152184,-9.77375
3860000,3860000,-0.040960934,-0.06724321,-9.830644
3908000,3908000,0.004315593,-0.05889282,-9.771991
3960000,3960000,-0.024165941,-0.04556451,-9.78412
4004000,4004000,0.033217605,0.0042858594,-9.789834
4056000,4056000,0.05551885,0.05003665,-9.876452
4108000,4108000,-0.02502086,-0.020392038,-9.744019
4156000,4156000,-0.020614471,-0.018987836,-9.880209
4208000,4208000,0.006276684,0.025441268,-9.829774
4256000,4256000,0.040326893,0.041781552,-9.817469
4304000,4304000,-0.036838718,0.025537232,-9.730267
4352000,4352000,0.006117606,-0.0007875608,-9.755402
4404000,4404000,0.044075593,-0.013870494,-9.780025
4452000,4452000,0.028068073,-0.0062811063,-9.800005
4496000,4496000,0.008949662,0.015891664,-9.762829
4556000,4556000,-0.025019754,0.06094909,-9.78413
4604000,4604000,-0.030148616,-0.02115767,-9.796392
4656000,4656000,0.022707824,-0.029341659,-9.765726
4708000,4708000,-0.012400241,0.0014982121,-9.88447
4748000,4748000,-0.0106270015,-0.021259934,-9.799875
4804000,4804000,-0.042947613,0.013882462,-9.8510475
4856000,4856000,0.04215396,-0.02703807,-9.836868
4904000,4904000,-0.047937166,0.03996409,-9.693432
4956000,4956000,-0.0061957855,0.012188156,-9.807975
5008000,5008000,0.016421925,-0.0052449335,-9.768997
5052000,5052000,0.023218088,-0.014369456,-9.778771
5100000,5100000,-0.0007956894,0.00912792,-9.862434
5160000,5160000,-0.023136433,0.059250902,-9.794065
5200000,5200000,0.0142381415,0.055060077,-9.904169
5256000,5256000,0.0024596644,0.04043764,-9.777416
5304000,5304000,-0.03098517,-0.024159078,-9.770669
5356000,5356000,-0.050394095,0.06938692,-9.7867985
5404000,5404000,-0.03643725,-0.04488886,-9.798264
5456000,5456000,-0.026748613,-0.022902364,-9.666695
5504000,5504000,0.03779145,0.0030557814,-9.803634
5556000,5556000,0.013597777,-0.0076650083,-9.803087
5604000,5604000,0.011597533,-0.03754905,-9.848776
5652000,5652000,0.02947919,-0.054585014,-9.758343
