timestamp,rtl_time_s,rtl_limit_fraction
12100000,0.01481564,1.6461823e-05
13104000,0.012903994,1.4337772e-05
14112000,0.01889968,2.0999643e-05
15124000,0.012072189,1.3413544e-05
16144000,0.02125195,2.361328e-05
17148000,0.060893975,6.765998e-05
18148000,0.0513721,5.7080113e-05
19172000,0.06357046,7.063385e-05
20184000,0.045119133,5.0132374e-05
21188000,0.04662136,5.180151e-05
22220000,0.053173177,5.908131e-05
23260000,0.015724957,1.7472175e-05
24272000,0.024704743,2.7449716e-05
25280000,0.01863612,2.07068e-05
26280000,0.0027409014,3.0454462e-06
27292000,0.0034579798,3.8422e-06
28320000,0.032627396,3.6252663e-05
29348000,0.025031693,2.7812994e-05
30364000,0.026677564,2.9641738e-05
31380000,0.15743685,0.00017492984
32388000,0.38762498,0.00043069443
33396000,0.5777659,0.00064196216
34400000,0.7085229,0.0007872477
35428000,0.6443945,0.000715994
36428000,0.6538641,0.00072651566
37436000,0.6736678,0.0007485198
38448000,0.6826421,0.0007584913
39448000,0.66738284,0.00074153655
40456000,0.687592,0.00076399115
41468000,0.7022118,0.00078023534
42468000,0.69433606,0.0007714845
43488000,0.69824225,0.0007758247
44500000,0.6726061,0.00074734015
45508000,0.67904633,0.00075449597
46508000,0.7157157,0.0007952397
47520000,0.7103652,0.0007892947
48528000,0.69707006,0.0007745223
49540000,0.69899845,0.000776665
50544000,0.68419564,0.00076021743
51556000,0.6946418,0.00077182427
52556000,0.7046304,0.00078292267
53571000,0.70571303,0.0007841256
54576000,0.707346,0.0007859401
55591000,0.124216355,0.0001380182
56596000,0.020736182,2.3040202e-05
57608000,0.027904574,3.1005082e-05
58620000,0.043908462,4.878718e-05
