magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],timestamp,DTMode
-0.715727,-0.15201442,0.83546257,32172628,2_3
-0.7175195,-0.13730197,0.8614336,32684343,2_3
-0.6827968,-0.14590794,0.85431945,33174963,2_3
-0.7190089,-0.20775935,0.86283743,33686859,2_3
-0.6948865,-0.2214998,0.8970807,34177296,2_3
-0.6804661,-0.24114911,0.898379,34668119,2_3
-0.6610459,-0.19507544,0.801335,35180166,2_3
-0.65949535,-0.24200559,0.8032332,35670625,2_3
-0.64249367,-0.22516891,0.8621365,36182449,2_3
-0.6504323,-0.24433857,0.8016446,36673195,2_3
-0.6502552,-0.25591257,0.85216725,37185138,2_6
-0.65316314,-0.23170803,0.7769096,37675309,2_6
-0.64182204,-0.18609656,0.81653583,38166027,2_6
-0.6531339,-0.19627224,0.9013391,38677965,2_6
-0.65481126,-0.24093789,0.8106861,39168252,2_6
-0.6485915,-0.1564206,0.8192343,39680405,2_6
-0.64296114,-0.18222979,0.8368735,40171194,2_6
-0.65796614,-0.20557936,0.8039843,40682807,2_6
-0.6475046,-0.16538197,0.8779746,41173624,2_6
-0.64908457,-0.15355937,0.83353454,41685563,2_6
-0.65443474,-0.1826425,0.7900854,42175892,2_6
-0.64050514,-0.22098418,0.7239093,42687764,2_6
-0.64864874,-0.17339271,0.77519,43178374,2_6
-0.63484204,-0.16071363,0.8252229,43668837,2_6
-0.6444851,-0.2072709,0.83641315,44180856,2_6
-0.64919496,-0.21142848,0.8275708,44671536,2_6
-0.65261,-0.22121772,0.8477529,45183427,2_6
-0.64986134,-0.2019636,0.8734535,45673734,2_6
-0.65447754,-0.2555261,0.7877703,46185700,2_6
-0.656755,-0.21182613,0.9103865,46676345,2_6
-0.63895893,-0.20677373,0.84842396,47187756,2_7
-0.65637845,-0.20904455,0.8488395,47678478,2_7
-0.6770469,-0.19983457,0.7965181,48169236,2_7
-0.69696474,-0.25551736,0.8257149,48680957,2_7
-0.6409563,-0.31020334,0.82237387,49171713,2_7
-0.64294046,-0.24646759,0.87894446,49683569,2_7
-0.67430973,-0.1839039,0.94444865,50173908,2_7
-0.622953,-0.28237432,0.8535069,50685775,2_7
-0.6671041,-0.25236773,0.88342553,51176542,2_7
-0.6758265,-0.21835649,0.86247355,51688514,2_7
