timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
31513104,31496719,1,1,0,0,0,3,3,0,3,0,0,0,0,0
32520729,32504700,1,1,0,0,0,3,3,0,3,0,0,0,0,0
33528724,33512722,1,1,0,0,0,3,3,0,3,0,0,0,0,0
34536743,34520700,1,1,0,0,0,3,3,0,3,0,0,0,0,0
35544724,35528700,1,1,0,0,0,3,3,0,3,0,0,0,0,0
36552722,36536702,1,1,0,0,0,3,3,0,3,0,0,0,0,0
37560724,37544699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
38568792,38552699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
39576728,39560699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
40584727,40568935,1,1,0,0,0,3,3,0,3,0,0,0,0,0
41592723,41576699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
42600731,42584700,1,1,0,0,0,3,3,0,3,0,0,0,0,0
43608723,43592779,1,1,0,0,0,3,3,0,3,0,0,0,0,0
44616725,44600705,1,1,0,0,0,3,3,0,3,0,0,0,0,0
45624726,45608701,1,1,0,0,0,3,3,0,3,0,0,0,0,0
46632725,46616873,1,1,0,0,0,3,3,0,3,0,0,0,0,0
47640725,47624699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
48648729,48632700,1,1,0,0,0,3,3,0,3,0,0,0,0,0
49656725,49640703,1,1,0,0,0,3,3,0,3,0,0,0,0,0
50664723,50648699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
51672723,51656752,1,1,0,0,0,3,3,0,3,0,0,0,0,0
52680739,52664702,1,1,0,0,0,3,3,0,3,0,0,0,0,0
53688738,53672699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
54696723,54680699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
55704726,55688723,1,1,0,0,0,3,3,0,3,0,0,0,0,0
56712732,56696699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
57720722,57704700,1,1,0,0,0,3,3,0,3,0,0,0,0,0
58728722,58712702,1,1,0,0,0,3,3,0,3,0,0,0,0,0
59736738,59720750,1,1,0,0,0,3,3,0,3,0,0,0,0,0
60744742,60728699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
61752723,61736701,1,1,0,0,0,3,3,0,3,0,0,0,0,0
62760723,62744700,1,1,0,0,0,3,3,0,3,0,0,0,0,0
63768725,63752742,1,1,0,0,0,3,3,0,3,0,0,0,0,0
64776725,64760850,1,1,0,0,0,3,3,0,3,0,0,0,0,0
65784726,65768702,1,1,0,0,0,3,3,0,3,0,0,0,0,0
66792725,66776702,1,1,0,0,0,3,3,0,3,0,0,0,0,0
