timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
5516000,0.0,0.0,50.95227,0.0,0.0,0.0,0.0,1,0,0,0
11069000,28.142958148936597,112.98371113885426,50.90434,0.0054415017,-0.0059952633,0.020637859,0.051928848,1,1,1,0
17193000,28.142958148936597,112.98371113885426,50.90434,0.0054415017,-0.0059952633,0.020637859,0.052078124,1,1,1,0
17889000,28.142958148936597,112.98371113885426,50.90434,0.0054415017,-0.0059952633,0.020637859,0.052008096,1,1,1,0
17905000,28.142958148936597,112.98371113885426,50.90434,0.0054415017,-0.0059952633,0.020637859,0.052095804,1,1,1,0
21791000,28.142958148936597,112.98371113885426,50.90434,0.0054415017,-0.0059952633,0.020637859,0.051983044,1,1,1,0
21807000,28.142958148936597,112.98371113885426,50.90434,0.0054415017,-0.0059952633,0.020637859,0.0519303,1,1,1,0
22900000,28.142958109133254,112.98371098249632,50.887802,0.06773253,-0.011521086,-0.04258601,0.049760673,1,1,1,0
22972000,28.142958109133254,112.98371098249632,50.887802,0.06773253,-0.011521086,-0.04258601,0.050079014,1,1,1,0
25164000,28.142958109133254,112.98371098249632,50.887802,0.06773253,-0.011521086,-0.04258601,0.05008359,1,1,1,0
25348000,28.142958109133254,112.98371098249632,50.887802,0.06773253,-0.011521086,-0.04258601,0.050208837,1,1,1,0
29312000,28.142958109133254,112.98371098249632,50.887802,0.06773253,-0.011521086,-0.04258601,0.050265633,1,1,1,0
29986000,28.142958109133254,112.98371098249632,50.887802,0.06773253,-0.011521086,-0.04258601,0.050257646,1,1,1,0
30446000,28.142958091574794,112.98371084760812,50.93838,-0.00093684,-0.03455158,-0.017329447,0.049944557,1,1,1,0
31406000,28.142958091574794,112.98371084760812,50.93838,-0.00093684,-0.03455158,-0.017329447,0.050211377,1,1,1,0
31514000,28.142958091574794,112.98371084760812,50.93838,-0.00093684,-0.03455158,-0.017329447,0.04959728,1,1,1,0
38390000,28.142958091574794,112.98371084760812,50.93838,-0.00093684,-0.03455158,-0.017329447,0.04921444,1,1,1,0
39077000,28.142958091574794,112.98371084760812,50.93838,-0.00093684,-0.03455158,-0.017329447,0.04959155,1,1,1,0
39370000,28.142958091574794,112.98371084760812,50.93838,-0.00093684,-0.03455158,-0.017329447,0.049975626,1,1,1,0
40702000,28.142958091574794,112.98371084760812,50.93838,-0.00093684,-0.03455158,-0.017329447,0.04941221,1,1,1,0
45057000,28.142958091574794,112.98371084760812,50.93838,-0.00093684,-0.03455158,-0.017329447,0.05022756,1,1,1,0
46173000,28.142958091574794,112.98371084760812,50.93838,-0.00093684,-0.03455158,-0.017329447,0.051572673,1,1,1,0
46213000,28.142958091574794,112.98371084760812,50.93838,-0.00093684,-0.03455158,-0.017329447,0.051751338,1,1,1,0
46225000,28.142958091574794,112.98371084760812,50.93838,-0.00093684,-0.03455158,-0.017329447,0.05027858,1,1,1,0
47689000,28.142958091574794,112.98371084760812,50.93838,-0.00093684,-0.03455158,-0.017329447,0.050051723,1,1,1,0
