timestamp,rtl_time_s,rtl_limit_fraction
11069000,0.0,0.0
12069000,0.008005476,8.894974e-06
13089000,0.008527284,9.47476e-06
14093000,0.014027917,1.5586575e-05
15096000,0.046398744,5.1554165e-05
16112000,0.068568245,7.6186945e-05
17137000,0.039828103,4.4253447e-05
18157000,0.050976053,5.6640063e-05
19173000,0.054451823,6.050203e-05
20176000,0.04447255,4.9413946e-05
21181000,0.050518192,5.6131328e-05
22208000,0.012150412,1.3500458e-05
23215000,0.074714586,8.301621e-05
24240000,0.09293425,0.00010326028
25249000,0.078372665,8.708074e-05
26257000,0.014568256,1.6186952e-05
27281000,0.031540405,3.5044897e-05
28285000,0.03685194,4.09466e-05
29293000,0.038077928,4.2308813e-05
30302000,0.05323023,5.9144702e-05
31314000,0.0067634396,7.5149337e-06
32318000,0.26626205,0.00029584675
33358000,0.6593434,0.00073260383
34382000,0.9435599,0.0010483998
35413000,0.86838,0.0009648667
36429000,0.88216835,0.0009801871
37437000,0.96429515,0.001071439
38486000,0.8676918,0.0009641021
39486000,0.96198523,0.0010688726
40509000,0.9623961,0.0010693291
41521000,0.96044374,0.0010671598
42525000,0.9412941,0.0010458824
43566000,0.52401584,0.0005822398
44574000,0.07408744,8.2319384e-05
45602000,0.022684501,2.5205003e-05
46650000,0.106281444,0.0001180905
47677000,0.10827342,0.000120303805
