timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
4992000,1728834256729000,11468804,281429575,1129837112,50793,50793,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,-0.01,0.01,0.0,0,nan,nan,0,3,0,1,15
5096000,1728834256829000,0,281429575,1129837115,50873,50873,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.049999997,-0.04,-0.01,0.0,0,nan,nan,0,3,0,1,15
5896000,1728834257637000,0,281429583,1129837113,50831,50831,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,0.0,0,nan,nan,0,3,0,1,15
6913000,1728834258650000,0,281429583,1129837115,50854,50854,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.02,-0.01,0.04,0.0,0,nan,nan,0,3,0,1,15
7928000,1728834259661000,0,281429577,1129837108,50811,50811,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.01,-0.02,-0.01,0.0,0,nan,nan,0,3,0,1,15
8941000,1728834260678000,0,281429576,1129837104,50727,50727,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.02,-0.03,0.0,0.0,0,nan,nan,0,3,0,1,15
9952000,1728834261686000,0,281429582,1129837110,50896,50896,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.01,0.04,0.089999996,0.0,0,nan,nan,0,3,0,1,15
10965000,1728834262698000,0,281429580,1129837108,50836,50836,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.049999997,0.01,-0.01,0.0,0,nan,nan,0,3,0,1,15
11977000,1728834263710000,0,281429578,1129837110,50720,50720,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,-0.02,0.049999997,0.0,0,nan,nan,0,3,0,1,15
12985000,1728834264718000,0,281429576,1129837105,50898,50898,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.0,0.0,0.0,0,nan,nan,0,3,0,1,15
13901000,1728834265637000,0,281429579,1129837114,50802,50802,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.02,0.0,0,nan,nan,0,3,0,1,15
14916000,1728834266649000,0,281429575,1129837116,50860,50860,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.0,0.049999997,0.01,0.0,0,nan,nan,0,3,0,1,15
15924000,1728834267658000,0,281429580,1129837108,50897,50897,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.01,-0.04,-0.02,0.0,0,nan,nan,0,3,0,1,15
16936000,1728834268670000,0,281429577,1129837110,50903,50903,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.0,0.0,0.0,0,nan,nan,0,3,0,1,15
17948000,1728834269681000,0,281429579,1129837114,50687,50687,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.02,-0.01,-0.06,0.0,0,nan,nan,0,3,0,1,15
18953000,1728834270690000,0,281429578,1129837113,50772,50772,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.02,0.07,-0.12,0.0,0,nan,nan,0,3,0,1,15
19973000,1728834271706000,0,281429577,1129837115,50812,50812,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.04,0.02,0.07,0.0,0,nan,nan,0,3,0,1,15
20993000,1728834272730000,0,281429585,1129837105,50789,50789,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.01,0.0,0,nan,nan,0,3,0,1,15
21900000,1728834273636000,0,281429581,1129837115,50752,50752,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.03,-0.049999997,0.02,0.0,0,nan,nan,0,3,0,1,15
22900000,1728834274636000,0,281429576,1129837110,50732,50732,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,-0.01,0.06,0.0,0,nan,nan,0,3,0,1,15
23909000,1728834275642000,0,281429577,1129837112,50841,50841,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.01,0.01,0.06,0.0,0,nan,nan,0,3,0,1,15
24913000,1728834276650000,0,281429584,1129837113,50733,50733,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.03,0.03,0.0,0.0,0,nan,nan,0,3,0,1,15
25921000,1728834277654000,0,281429575,1129837112,50915,50915,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.03,-0.049999997,0.07,0.0,0,nan,nan,0,3,0,1,15
26929000,1728834278665000,0,281429583,1129837106,50778,50778,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.04,0.01,-0.01,0.0,0,nan,nan,0,3,0,1,15
27940000,1728834279674000,0,281429577,1129837105,50872,50872,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,-0.01,0.01,0.0,0,nan,nan,0,3,0,1,15
