timestamp,main_state_changes,main_state
21000,0,0
524000,0,0
1024000,0,0
1528000,0,0
2040000,0,0
2244000,0,0
2752000,0,0
3252000,0,0
3760000,0,0
4264000,0,0
4768000,0,0
5276000,0,0
5776000,0,0
6284000,0,0
6784000,0,0
7292000,0,0
7796000,0,0
8301000,0,0
8813000,0,0
9317000,0,0
9821000,0,0
10329000,0,0
10837000,0,0
11069000,1,4
11569000,1,4
12077000,1,4
12588000,1,4
13089000,1,4
13593000,1,4
14093000,1,4
14593000,1,4
15096000,1,4
15609000,1,4
16121000,1,4
16633000,1,4
17148000,1,4
17657000,1,4
18161000,1,4
18673000,1,4
19173000,1,4
19676000,1,4
20176000,1,4
20676000,1,4
21181000,1,4
21683000,1,4
22155000,1,4
22663000,1,4
22687000,1,4
22900000,1,4
23020000,2,7
23115000,2,7
23625000,2,7
24137000,2,7
24645000,2,7
25153000,2,7
25657000,2,7
26165000,2,7
26673000,2,7
27173000,2,7
27673000,2,7
28181000,2,7
28604000,2,7
29109000,2,7
29617000,2,7
29628000,2,7
29641000,2,7
30150000,2,7
30658000,2,7
31158000,2,7
31658000,2,7
32158000,2,7
32658000,2,7
33158000,2,7
33662000,2,7
34174000,2,7
34654000,2,7
35161000,2,7
35666000,2,7
36174000,2,7
36682000,2,7
37186000,2,7
37697000,2,7
37710000,2,7
38225000,2,7
38734000,2,7
39234000,2,7
39749000,2,7
40257000,2,7
40758000,2,7
41265000,2,7
41773000,2,7
42278000,2,7
42741000,2,7
42753000,3,11
43261000,3,11
43765000,3,11
44274000,3,11
44781000,3,11
45289000,3,11
45797000,3,11
46302000,3,11
46806000,3,11
47314000,3,11
