timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
496000,0.0,0.0,0.0,0.0
500000,0.0,0.0,0.0,0.0
698000,0.0,0.0,0.0,0.0
901000,0.0,0.0,0.0,0.0
1097000,0.0,0.0,0.0,0.0
1297000,0.0,0.0,0.0,0.0
1498000,0.0,0.0,0.0,0.0
1697000,0.0,0.0,0.0,0.0
1900000,0.0,0.0,0.0,0.0
2097000,0.0,0.0,0.0,0.0
2297000,0.0,0.0,0.0,0.0
2501000,0.0,0.0,0.0,0.0
2697000,0.0,0.0,0.0,0.0
2900000,0.0,0.0,0.0,0.0
3097000,0.0,0.0,0.0,0.0
3297000,0.0,0.0,0.0,0.0
3501000,0.0,0.0,0.0,0.0
3697000,0.0,0.0,0.0,0.0
3897000,0.0,0.0,0.0,0.0
4100000,0.0,0.0,0.0,0.0
4297000,0.0,0.0,0.0,0.0
4501000,0.0,0.0,0.0,0.0
4701000,0.0,0.0,0.0,0.0
4904000,0.0,0.0,0.0,0.0
5101000,0.0,0.0,0.0,0.0
5296000,0.0,0.0,0.0,0.0
5501000,0.0,0.0,0.0,0.0
5701000,0.0,0.0,0.0,0.0
5897000,0.0,0.0,0.0,0.0
6097000,0.0,0.0,0.0,0.0
6298000,0.0,0.0,0.0,0.0
6501000,0.0,0.0,0.0,0.0
6697000,0.0,0.0,0.0,0.0
6901000,0.0,0.0,0.0,0.0
7104000,0.0,0.0,0.0,0.0
7296000,0.0,0.0,0.0,0.0
7497000,0.0,0.0,0.0,0.0
7701000,0.0,0.0,0.0,0.0
7901000,0.0,0.0,0.0,0.0
8097000,0.0,0.0,0.0,0.0
8304000,0.0,0.0,0.0,0.0
8496000,0.0,0.0,0.0,0.0
8696000,0.0,0.0,0.0,0.0
8897000,0.0,0.0,0.0,0.0
9101000,0.0,0.0,0.0,0.0
9292000,0.0,0.0,0.0,0.0
9496000,0.0,0.0,0.0,0.0
9697000,0.0,0.0,0.0,0.0
9897000,0.0,0.0,0.0,0.0
10097000,0.0,0.0,0.0,0.0
10297000,0.0,0.0,0.0,0.0
10498000,0.0,0.0,0.0,0.0
10697000,0.0,0.0,0.0,0.0
10900000,0.0,0.0,0.0,0.0
11097000,0.0,0.0,0.0,0.0
11301000,0.0,0.0,0.0,0.0
11497000,0.0,0.0,0.0,0.0
11697000,0.0,0.0,0.0,0.0
11900000,0.0,0.0,0.0,0.0
12101000,0.0,0.0,0.0,0.0
12297000,0.0,0.0,0.0,0.0
12497000,0.0,0.0,0.0,0.0
12696000,0.0,0.0,0.0,0.0
12897000,0.0,0.0,0.0,0.0
13097000,0.0,0.0,0.0,0.0
13300000,0.0,0.0,0.0,0.0
13498000,0.0,0.0,0.0,0.0
13700000,0.0,0.0,0.0,0.0
13901000,0.0,0.0,0.0,0.0
14096000,0.0,0.0,0.0,0.0
14297000,0.0,0.0,0.0,0.0
14501000,0.0,0.0,0.0,0.0
14696000,0.0,0.0,0.0,0.0
14897000,0.0,0.0,0.0,0.0
15097000,0.0,0.0,0.0,0.0
15293000,0.0,0.0,0.0,0.0
15501000,0.0,0.0,0.0,0.0
15696000,0.0,0.0,0.0,0.0
15897000,0.0,0.0,0.0,0.0
16089000,0.0,0.0,0.0,0.0
16297000,0.0,0.0,0.0,0.0
16501000,0.0,0.0,0.0,0.0
16696000,0.0,0.0,0.0,0.0
16901000,0.0,0.0,0.0,0.0
17097000,0.0,0.0,0.0,0.0
17299000,0.0,0.0,0.0,0.0
17500000,0.0,0.0,0.0,0.0
17701000,0.0,0.0,0.0,0.0
17897000,0.0,0.0,0.0,0.0
18097000,0.0,0.0,0.0,0.0
18297000,0.0,0.0,0.0,0.0
18497000,0.0,0.0,0.0,0.0
18696000,0.0,0.0,0.0,0.0
18896000,0.0,0.0,0.0,0.0
19099000,0.0,0.0,0.0,0.0
19301000,0.0,0.0,0.0,0.0
19497000,0.0,0.0,0.0,0.0
19696000,0.0,0.0,0.0,0.0
19897000,0.0,0.0,0.0,0.0
20101000,0.0,0.0,0.0,0.0
20297000,0.0,0.0,0.0,0.0
20497000,0.0,0.0,0.0,0.0
20697000,0.0,0.0,0.0,0.0
20901000,0.0,0.0,0.0,0.0
21097000,0.0,0.0,0.0,0.0
21296000,0.0,0.0,0.0,0.0
21504000,0.0,0.0,0.0,0.0
21700000,0.0,0.0,0.0,0.0
21896000,0.0,0.0,0.0,0.0
