timestamp,main_state_changes,main_state
27504659,2,7
28010646,2,7
28517637,2,7
29023701,2,7
29529640,2,7
30035637,2,7
30508655,2,7
30519707,2,7
31025651,2,7
31520710,2,7
32026652,2,7
32532645,2,7
33038663,2,7
33544651,2,7
34050651,2,7
34556652,2,7
35062647,2,7
35568651,2,7
36074664,2,7
36525670,2,7
36536682,2,7
36547637,2,7
37053664,2,7
37559666,2,7
38065687,2,7
38571661,2,7
39077640,2,7
39550684,2,7
39561667,2,7
40067675,2,7
40573635,2,7
41079778,2,7
41586202,2,7
42092027,2,7
42597670,2,7
43103760,2,7
43609695,2,7
44115683,2,7
44621706,2,7
45127637,2,7
45633652,2,7
46139675,2,7
46645635,2,7
47151637,2,7
47657659,2,7
48163637,2,7
48669634,2,7
49175678,2,7
49560663,2,7
49571752,3,11
50077645,3,11
50583704,3,11
51089640,3,11
51595663,3,11
52101652,3,11
52607639,3,11
53113652,3,11
53619666,3,11
54125671,3,11
54445610,3,11
54578681,3,11
55074672,3,11
