timestamp,timestamp_sample,device_id,error_count,pressure,temperature
27595622,27595611,3997730,0,992.94,45.7
27605645,27605635,3997730,0,992.93,45.7
28598624,28598612,3997730,0,993.0,45.809998
29601470,29601460,3997730,0,993.02997,45.87
30584096,30584086,3997730,0,992.95996,45.899998
31586681,31586671,3997730,0,992.99,45.899998
32589391,32589381,3997730,0,993.25995,45.87
33592276,33592266,3997730,0,992.87,45.739998
34594857,34594848,3997730,0,992.76996,45.6
35597450,35597438,3997730,0,992.81,45.55
36600256,36600245,3997730,0,992.82,45.5
37592883,37592871,3997730,0,992.75995,45.43
38595568,38595559,3997730,0,992.8,45.309998
39598072,39598063,3997730,0,992.77997,45.2
40590818,40590808,3997730,0,992.86,45.1
41593503,41593493,3997730,0,992.81,45.02
42596254,42596245,3997730,0,992.81,44.95
43598875,43598865,3997730,0,992.87,44.899998
44581460,44581449,3997730,0,992.75995,44.82
45584030,45584019,3997730,0,992.81,44.73
46586741,46586731,3997730,0,992.75995,44.629997
47589494,47589466,3997730,0,992.72,44.53
48592219,48592209,3997730,0,992.86,44.42
49594968,49594959,3997730,0,992.86,44.3
50597613,50597603,3997730,0,992.81,44.17
51600324,51600314,3997730,0,993.20996,44.01
52593127,52593117,3997730,0,992.95996,43.879997
53595751,53595742,3997730,0,992.95996,43.79
54598496,54598486,3997730,0,992.93,43.739998
