timestamp,mag_inconsistency_angle
501000,0.0
1001000,0.0
1497000,0.0
2000000,0.0
2497000,0.0
2997000,0.0
3500000,0.0
4004000,0.0
4505000,0.0
5005000,0.0
5500000,0.0
6001000,0.0
6501000,0.0
6997000,0.0
7501000,0.0
8000000,0.0
8505000,0.0
8997000,0.0
9505000,0.0
10001000,0.0
10500000,0.0
11000000,0.0
11500000,0.0
12004000,0.0
12505000,0.0
13000000,0.0
13493000,0.0
14004000,0.0
14500000,0.0
15005000,0.0
15501000,0.0
16000000,0.0
16500000,0.0
16725000,0.0
49440000,0.0
49445000,0.0
49944000,2.7699165e-09
