timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
7636000,0.0,-0.0,-0.0041664788,0.0,0.99999785,0.0,-0.0,-0.002083238,0.0,0.0,-0.0,0,0,0,0,0
7644000,0.0,-0.0,-0.0041665244,0.0,0.99999785,0.0,-0.0,-0.0020832608,0.0,0.0,-0.0,0,0,0,0,0
7682000,0.0,-0.0,-0.004166836,0.0,0.99999785,0.0,-0.0,-0.0020834166,0.0,0.0,-0.0,0,0,0,0,0
7732000,0.0,-0.0,-0.0041672243,0.0,0.99999785,0.0,-0.0,-0.0020836107,0.0,0.0,-0.0,0,0,0,0,0
7788000,0.0,-0.0,-0.0041675465,0.0,0.99999785,0.0,-0.0,-0.0020837719,0.0,0.0,-0.0,0,0,0,0,0
7832000,0.0,-0.0,-0.0041677607,0.0,0.99999785,0.0,-0.0,-0.002083879,0.0,0.0,-0.0,0,0,0,0,0
7884000,0.0,-0.0,-0.0041679745,0.0,0.99999785,0.0,-0.0,-0.0020839858,0.0,0.0,-0.0,0,0,0,0,0
7940000,0.0,-0.0,-0.0041681235,0.0,0.99999785,0.0,-0.0,-0.0020840603,0.0,0.0,-0.0,0,0,0,0,0
7980000,0.0,-0.0,-0.004168164,0.0,0.99999785,0.0,-0.0,-0.0020840806,0.0,0.0,-0.0,0,0,0,0,0
8034000,0.0,-0.0,-0.0041681863,0.0,0.99999785,0.0,-0.0,-0.0020840918,0.0,0.0,-0.0,0,0,0,0,0
8080000,0.0,-0.0,-0.00416823,0.0,0.99999785,0.0,-0.0,-0.0020841137,0.0,0.0,-0.0,0,0,0,0,0
8132000,0.0,-0.0,-0.0041682604,0.0,0.99999785,0.0,-0.0,-0.0020841288,0.0,0.0,-0.0,0,0,0,0,0
8180000,0.0,-0.0,-0.0041682464,0.0,0.99999785,0.0,-0.0,-0.0020841218,0.0,0.0,-0.0,0,0,0,0,0
8240000,0.0,-0.0,-0.0041681197,0.0,0.99999785,0.0,-0.0,-0.0020840585,0.0,0.0,-0.0,0,0,0,0,0
8284000,0.0,-0.0,-0.004167939,0.0,0.99999785,0.0,-0.0,-0.0020839681,0.0,0.0,-0.0,0,0,0,0,0
8338000,0.0,-0.0,-0.00416758,0.0,0.99999785,0.0,-0.0,-0.0020837886,0.0,0.0,-0.0,0,0,0,0,0
