timestamp,rtl_time_s,rtl_limit_fraction
11078000,0.0,0.0
12087000,0.043609917,4.845547e-05
13096000,0.06550007,7.277786e-05
14114000,0.04781874,5.3131935e-05
15128000,0.099753864,0.00011083763
16130000,0.15843654,0.00017604062
17152000,0.12936358,0.00014373731
18168000,0.048128642,5.347627e-05
19180000,0.012147178,1.3496866e-05
20212000,0.046209715,5.134413e-05
21227000,0.011211844,1.2457605e-05
22231000,0.0020322332,2.2580368e-06
23244000,0.0849006,9.4334006e-05
24248000,0.55954176,0.00062171306
25264000,0.7064756,0.0007849729
26276000,0.78782094,0.00087535667
27312000,0.70072395,0.0007785822
28336000,0.7527835,0.00083642616
29344000,0.7603615,0.0008448462
30370000,0.795691,0.00088410114
31383000,0.7881279,0.0008756977
32407000,0.7468952,0.0008298836
33419000,0.74217635,0.00082464045
34424000,0.796033,0.0008844812
35436000,0.7971158,0.0008856843
36450000,0.945501,0.0010505567
37452000,0.96341956,0.0010704662
38452000,0.9816761,0.0010907514
39476000,1.040281,0.0011558679
40480000,1.071994,0.0011911044
41480000,1.0813088,0.0012014543
42508000,1.0346234,0.0011495816
43524000,1.0983622,0.0012204025
44527000,1.1496162,0.0012773515
45572000,1.2043871,0.001338208
46584000,1.2556224,0.0013951361
47600000,1.2643304,0.0014048115
48620000,0.71169436,0.0007907715
49640000,0.7119204,0.00079102267
50695000,0.65847945,0.0007316439
51742000,0.63321614,0.0007035735
52744000,0.0034880294,3.8755884e-06
