timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
925000,1310996,1310996,0,0,0,0,0,187.5,217.94867,187.5,217.94867,0.011328734,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675455,24.675455
1940000,1310996,1310996,0,0,0,0,0,187.5,217.94867,187.5,217.94867,0.015131319,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675453,24.675453
2948000,1310996,1310996,0,0,0,0,0,187.5,217.94867,187.5,217.94867,0.014743965,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675451,24.675451
3964000,1310996,1310996,0,0,0,0,0,187.5,217.94867,187.5,217.94867,0.014841525,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675455,24.675455
4962000,1310996,1310996,0,0,0,0,0,208.2566,208.29068,208.2566,208.29068,0.017570756,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675457,24.675457
5912000,1310996,1310996,0,0,0,0,0,208.24126,208.27197,208.24126,208.27197,0.015796883,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675453,24.675453
6979000,1310996,1310996,0,0,0,0,0,208.43701,208.46129,208.43701,208.46129,0.016422484,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675453,24.675453
8000000,1310996,1310996,0,0,0,0,0,209.96983,210.00996,209.96983,210.00996,0.011716065,0.0,0.0,0.0,1.7107158e-07,-9.80168,0.0,0.0,0.0,24.675455,24.675455
8955000,1310996,1310996,0,0,0,0,0,209.29454,209.31291,209.29454,209.31291,0.017493427,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675453,24.675453
9928000,1310996,1310996,0,0,0,0,0,208.58662,208.60323,208.58662,208.60323,0.01993898,0.0,0.0,0.0,1.7107158e-07,-9.80168,0.0,0.0,0.0,24.675455,24.675455
