timestamp,main_state_changes,main_state
48000,0,0
556000,0,0
1067000,0,0
1508000,0,0
2011000,0,0
2519000,0,0
3027000,0,0
3528000,0,0
4028000,0,0
4230000,0,0
4735000,0,0
5236000,0,0
5743000,0,0
6248000,0,0
6757000,0,0
7259000,0,0
7768000,0,0
8268000,0,0
8768000,0,0
9275000,0,0
9778000,0,0
10279000,0,0
10782000,0,0
11051000,1,4
11560000,1,4
12064000,1,4
12564000,1,4
13068000,1,4
13572000,1,4
14080000,1,4
14592000,1,4
15095000,1,4
15599000,1,4
16108000,1,4
16616000,1,4
17116000,1,4
17625000,1,4
17672000,1,4
18172000,1,4
18302000,1,4
18511000,1,4
18680000,2,7
18852000,2,7
19360000,2,7
19372000,2,7
19877000,2,7
19963000,2,7
20004000,2,7
20508000,2,7
21008000,2,7
21207000,2,7
21256000,2,7
21767000,2,7
22268000,2,7
22770000,2,7
23279000,2,7
23783000,2,7
24283000,2,7
24784000,2,7
25288000,2,7
25799000,2,7
26299000,2,7
26517000,2,7
26668000,2,7
26704000,2,7
27208000,2,7
27716000,2,7
28219000,2,7
28728000,2,7
29240000,2,7
29744000,2,7
29911000,2,7
29922000,2,7
30112000,2,7
30619000,2,7
31123000,2,7
31627000,2,7
32134000,2,7
32639000,2,7
33142000,2,7
33648000,2,7
34159000,2,7
34664000,2,7
35168000,2,7
35312000,2,7
35408000,3,11
35423000,3,11
35932000,3,11
36448000,3,11
36952000,3,11
37463000,3,11
37967000,3,11
38472000,3,11
38983000,3,11
39488000,3,11
39991000,3,11
40147000,3,11
40595000,3,11
41100000,3,11
