timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
428000,0.0,0.0,0.0,0.0
432000,0.0,0.0,0.0,0.0
631000,0.0,0.0,0.0,0.0
831000,0.0,0.0,0.0,0.0
1028000,0.0,0.0,0.0,0.0
1228000,0.0,0.0,0.0,0.0
1431000,0.0,0.0,0.0,0.0
1628000,0.0,0.0,0.0,0.0
1832000,0.0,0.0,0.0,0.0
2028000,0.0,0.0,0.0,0.0
2235000,0.0,0.0,0.0,0.0
2428000,0.0,0.0,0.0,0.0
2628000,0.0,0.0,0.0,0.0
2828000,0.0,0.0,0.0,0.0
3031000,0.0,0.0,0.0,0.0
3228000,0.0,0.0,0.0,0.0
3428000,0.0,0.0,0.0,0.0
3628000,0.0,0.0,0.0,0.0
3832000,0.0,0.0,0.0,0.0
4028000,0.0,0.0,0.0,0.0
4284000,0.0,0.0,0.0,0.0
4428000,0.0,0.0,0.0,0.0
4632000,0.0,0.0,0.0,0.0
4832000,0.0,0.0,0.0,0.0
5032000,0.0,0.0,0.0,0.0
5228000,0.0,0.0,0.0,0.0
5431000,0.0,0.0,0.0,0.0
5628000,0.0,0.0,0.0,0.0
5831000,0.0,0.0,0.0,0.0
6029000,0.0,0.0,0.0,0.0
6228000,0.0,0.0,0.0,0.0
6431000,0.0,0.0,0.0,0.0
6628000,0.0,0.0,0.0,0.0
6828000,0.0,0.0,0.0,0.0
7028000,0.0,0.0,0.0,0.0
7228000,0.0,0.0,0.0,0.0
7428000,0.0,0.0,0.0,0.0
7631000,0.0,0.0,0.0,0.0
7828000,0.0,0.0,0.0,0.0
8028000,0.0,0.0,0.0,0.0
8235000,0.0,0.0,0.0,0.0
8428000,0.0,0.0,0.0,0.0
8631000,0.0,0.0,0.0,0.0
8828000,0.0,0.0,0.0,0.0
9030000,0.0,0.0,0.0,0.0
9228000,0.0,0.0,0.0,0.0
9428000,0.0,0.0,0.0,0.0
9628000,0.0,0.0,0.0,0.0
9832000,0.0,0.0,0.0,0.0
10028000,0.0,0.0,0.0,0.0
10232000,0.0,0.0,0.0,0.0
10430000,0.0,0.0,0.0,0.0
10631000,0.0,0.0,0.0,0.0
10828000,0.0,0.0,0.0,0.0
11031000,0.0,0.0,0.0,0.0
11228000,0.0,0.0,0.0,0.0
11428000,0.0,0.0,0.0,0.0
11631000,0.0,0.0,0.0,0.0
11828000,0.0,0.0,0.0,0.0
12024000,0.0,0.0,0.0,0.0
12228000,0.0,0.0,0.0,0.0
12432000,0.0,0.0,0.0,0.0
12628000,0.0,0.0,0.0,0.0
