timestamp,mag_inconsistency_angle
497000,0.0
1004000,0.0
1501000,0.0
2000000,0.0
2500000,0.0
3003000,0.0
3500000,0.0
3995000,0.0
4500000,0.0
5000000,0.0
5500000,0.0
6000000,0.0
6500000,0.0
7004000,0.0
7503000,0.0
8000000,0.0
8500000,0.0
9004000,0.0
9500000,0.0
10004000,0.0
10500000,0.0
10997000,0.0
11503000,0.0
12000000,0.0
12503000,0.0
12997000,0.0
13500000,0.0
14003000,0.0
14503000,0.0
15000000,0.0
15503000,0.0
16000000,0.0
16500000,0.0
17003000,0.0
17504000,0.0
18002000,0.0
18503000,0.0
18511000,0.0
40152000,0.0
40155000,0.0
40656000,6.5409473e-09
