timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
972000,972000,1310988,-0.0015978967,0.0015978967,0.00479369,25.0,0,1
1968000,1968000,1310988,-0.0026631611,0.0031957934,-0.0015978967,25.0,0,1
2968000,2968000,1310988,0.0063915867,0.0037284256,0.0063915867,25.0,0,1
3968000,3968000,1310988,-0.0015978967,-0.0010652645,0.006924219,25.0,0,1
4964000,4964000,1310988,-0.0026631611,0.0026631611,0.0,25.0,0,1
5957000,5957000,1310988,-0.0026631611,0.002130529,-0.002130529,25.0,0,1
6969000,6969000,1310988,-0.0005326322,0.0010652645,-0.0053263223,25.0,0,1
7969000,7969000,1310988,0.004261058,0.0015978967,0.002130529,25.0,0,1
8957000,8957000,1310988,0.0,-0.0015978967,-0.0010652645,25.0,0,1
9961000,9961000,1310988,-0.0015978967,-0.0026631611,-0.002130529,25.0,0,1
10965000,10965000,1310988,0.0005326322,-0.0037284256,-0.00479369,25.0,0,1
11973000,11973000,1310988,-0.0026631611,0.0005326322,0.007989483,25.0,0,1
12965000,12965000,1310988,0.0058589545,0.0015978967,-0.0031957934,25.0,0,1
13964000,13964000,1310988,-0.0015978967,0.0015978967,-0.00479369,25.0,0,1
14961000,14961000,1310988,0.0010652645,-0.00479369,0.0015978967,25.0,0,1
15969000,15969000,1310988,-0.0037284256,0.002130529,-0.0063915867,25.0,0,1
16969000,16969000,1310988,0.004261058,0.0037284256,0.0010652645,25.0,0,1
17961000,17961000,1310988,0.0005326322,0.002130529,0.002130529,25.0,0,1
18953000,18953000,1310988,0.0010652645,0.0005326322,-0.0037284256,25.0,0,1
19960000,19960000,1310988,-0.0015978967,0.0026631611,0.0015978967,25.0,0,1
20957000,20957000,1310988,-0.0031957934,-0.004261058,0.00479369,25.0,0,1
21963000,21963000,1310988,-0.0026631611,0.0010652645,-0.0026631611,25.0,0,1
22968000,22968000,1310988,0.0026631611,0.0005326322,-0.0005326322,25.0,0,1
23969000,23969000,1310988,-0.0037284256,-0.0058589545,0.00479369,25.0,0,1
24965000,24965000,1310988,-0.0031957934,-0.0010652645,-0.0058589545,25.0,0,1
25973000,25973000,1310988,0.0,0.0031957934,0.0010652645,25.0,0,1
26969000,26969000,1310988,-0.0031957934,0.0015978967,0.0031957934,25.0,0,1
27965000,27965000,1310988,-0.00479369,-0.0037284256,-0.006924219,25.0,0,1
28969000,28969000,1310988,-0.0031957934,0.0026631611,-0.0010652645,25.0,0,1
29974000,29974000,1310988,0.0005326322,0.0031957934,0.0,25.0,0,1
30970000,30970000,1310988,-0.006924219,0.0015978967,-0.013315806,25.0,0,1
31971000,31971000,1310988,0.010120012,0.0053263223,-0.12783173,25.0,0,1
32966000,32966000,1310988,-0.0031957934,-0.007989483,0.029294772,25.0,0,1
33970000,33970000,1310988,-0.008522116,0.002130529,0.007456851,25.0,0,1
34962000,34962000,1310988,-0.00479369,0.0005326322,0.00479369,25.0,0,1
35969000,35969000,1310988,0.007989483,-0.0031957934,-0.0015978967,25.0,0,1
36973000,36973000,1310988,-0.0031957934,-0.0010652645,0.007989483,25.0,0,1
37969000,37969000,1310988,0.013848438,0.0053263223,0.0037284256,25.0,0,1
38969000,38969000,1310988,-0.0058589545,-0.008522116,-0.006924219,25.0,0,1
39961000,39961000,1310988,0.0,-0.04474111,-0.007989483,25.0,0,1
40966000,40966000,1310988,-0.0037284256,-0.020772656,0.0026631611,25.0,0,1
41958000,41958000,1310988,-0.00958738,0.009054748,-0.0026631611,25.0,0,1
42965000,42965000,1310988,0.00958738,0.0010652645,0.0053263223,25.0,0,1
43961000,43961000,1310988,-0.007456851,0.0,0.0031957934,25.0,0,1
44966000,44966000,1310988,-0.0053263223,0.00479369,-0.0015978967,25.0,0,1
45970000,45970000,1310988,0.0005326322,-0.011185277,-0.0015978967,25.0,0,1
46966000,46966000,1310988,0.00479369,-0.0063915867,0.0005326322,25.0,0,1
